index,output.relations_noOffset,aqs,aqs_initial
lived--walking,7365,0.134982354834,0.114285714286
career--designed,7365,0.135042854631,0.142857142857
break--decided,7365,0.135063960072,0.0714285714286
rescue operations--under way,7365,0.135510614562,0.142857142857
died--falling,7365,0.135864015179,0.185483870968
death--events,7365,0.136042165857,0.0714285714286
broken out--trying,7365,0.136451875073,0.142857142857
avert-r-bankruptcy,7365,0.137152766139,0.142857142857
death-r-shook,7365,0.137606917107,0.285714285714
mobilising-r-storm,7365,0.138233872872,0.142857142857
hit-r-tsunami,7365,0.138796739156,0.125
hit-r-knowledge,7365,0.139264752343,0.0714285714286
event--landed,7365,0.139264752343,0.0714285714286
event--knowledge,7365,0.139264752343,0.0714285714286
detonate-r-event,7365,0.139264752343,0.0714285714286
death--decided,7365,0.139354051337,0.0714285714286
flying-r-unexploded,7365,0.139670245848,0.0983606557377
make-r-popular,7365,0.140352439026,0.214285714286
2004 tsunami-r-6 . 1 - magnitude quake,7365,0.140928753459,0.142857142857
quake-r-shelter,7365,0.141087010657,0.285714285714
death-r-ill,7365,0.141196401281,0.117647058824
made--strike,7365,0.141210066703,0.151898734177
injuring--killing,7365,0.141578738077,0.0925925925926
strike-r-under pressure,7365,0.142068934936,0.214285714286
experiences-r-musicals,7365,0.142096606457,0.0714285714286
attack--located,7365,0.142389856712,0.0714285714286
hearing-r-saw,7365,0.142389856712,0.0714285714286
blazes--torched,7365,0.14323447204,0.214285714286
damaged--see,7365,0.143888631507,0.0714285714286
devastated--panic,7365,0.143980940891,0.107142857143
death toll-r-koran reading session,7365,0.144375556816,0.142857142857
attack-r-came,7365,0.144756291016,0.0714285714286
came-r-located,7365,0.144756291016,0.0714285714286
delivering--landed,7365,0.144862735051,0.214285714286
6 . 0-r-struck,7365,0.14513370894,0.0714285714286
force-r-struck,7365,0.14513370894,0.0714285714286
storm--torched,7365,0.145513554442,0.114285714286
casualties--former,7365,0.145656053877,0.214285714286
avert-r-battles,7365,0.145721322432,0.214285714286
killed-r-strike,7365,0.14664941286,0.142857142857
escalating--uprooted,7365,0.147919136141,0.0714285714286
concerned--fighting,7365,0.147919136141,0.0714285714286
escalating-r-uprooted,7365,0.147919136141,0.0714285714286
dead-r-erupts,7365,0.148014775421,0.0714285714286
approaching--slipped,7365,0.148441630042,0.142857142857
caught fire--used,7365,0.148551752088,0.214285714286
avert--furious,7365,0.148592997035,0.142857142857
events-r-under pressure,7365,0.148648810665,0.142857142857
cuts--defaulting,7365,0.148715001652,0.142857142857
debate--tried,7365,0.148851809407,0.0714285714286
confirmed-r-koran reading session,7365,0.14998138146,0.142857142857
attempted-r-chanted,7365,0.150334309441,0.142857142857
chased-r-guarding,7365,0.150467088514,0.142857142857
rioting-r-spread,7365,0.150997799324,0.166666666667
set fire--strike,7365,0.15219533106,0.142857142857
dropped-r-hitting,7365,0.152288713085,0.0714285714286
crossed--hitting,7365,0.152288713085,0.0714285714286
6 . 0--force,7365,0.152599833239,0.214285714286
injured-r-razed,7365,0.153447788735,0.142857142857
originated-r-six miles beneath,7365,0.154146345112,0.214285714286
die--riots,7365,0.154317498191,0.214285714286
detonate--landed,7365,0.155053713241,0.0714285714286
bombing-r-sheltering,7365,0.156653472095,0.142857142857
died--slipping,7365,0.156907532008,0.214285714286
making--released,7365,0.156981824073,0.142857142857
attended--participation,7365,0.158438800043,0.0714285714286
died--starred,7365,0.160792666469,0.107142857143
struck--tsunami,7365,0.160920957909,0.171428571429
demonstrations-r-died,7365,0.161335252225,0.214285714286
flattened-r-landslides,7365,0.161867526814,0.142857142857
demonstrations-r-joined,7365,0.16190073855,0.142857142857
caught fire-r-threw,7365,0.16219987905,0.214285714286
fall--reach,7365,0.162599109699,0.142857142857
attack--it,7365,0.16305985939,0.142857142857
cuts--keep,7365,0.16328171974,0.214285714286
struggled-r-two aftershocks,7365,0.163409995248,0.142857142857
rioting-r-storm,7365,0.164122787095,0.0986842105263
left dead-r-striking,7365,0.164150585893,0.142857142857
measuring-r-registered,7365,0.164529843885,0.142857142857
blaze-r-broke out,7365,0.165098794399,0.142857142857
flying-r-saw,7365,0.165107066218,0.0952380952381
north-r-saw,7365,0.165477042292,0.0900900900901
event-r-knowledge,7365,0.166063058809,0.142857142857
rescue-r-taking,7365,0.166686901353,0.142857142857
shake--strong,7365,0.167692103695,0.142857142857
torched-r-tried,7365,0.167698500066,0.169117647059
engulfed-r-tried,7365,0.167827415688,0.142857142857
death-r-gathered,7365,0.167853970797,0.214285714286
measuring--registered,7365,0.167927571708,0.142857142857
bankruptcy--designed,7365,0.16876313734,0.151685393258
alleges--bombed,7365,0.16881260158,0.214285714286
coverage-r-march,7365,0.169197484062,0.114285714286
raise--threw,7365,0.169484374881,0.142857142857
flying--unexploded,7365,0.169646273582,0.0983606557377
4 . 3-r-increased,7365,0.169798999935,0.142857142857
raise-r-threatening,7365,0.170217983843,0.112903225806
keep-r-took to,7365,0.170706899017,0.142857142857
demanded-r-keep,7365,0.170706899017,0.142857142857
destruction--injuring,7365,0.171591519708,0.142857142857
bankruptcy--furious,7365,0.171611702694,0.15873015873
died-r-starred,7365,0.171924002072,0.114285714286
freestyle--held,7365,0.172062793159,0.142857142857
made-r-world war ii,7365,0.173160984485,0.142857142857
rage--storm,7365,0.17332266229,0.142857142857
felt--registering,7365,0.173716586129,0.142857142857
staged--strike,7365,0.173781857159,0.142857142857
explode-r-landed,7365,0.173966824462,0.110294117647
collapsed-r-damaged,7365,0.174179583673,0.214285714286
marking--referring,7365,0.174406151475,0.142857142857
inexperienced--slipped,7365,0.17503278575,0.142857142857
career--experiences,7365,0.175042781664,0.142857142857
destroyed-r-hit,7365,0.175107155032,0.142857142857
hurled--spread,7365,0.175370216377,0.214285714286
cuts-r-demanded,7365,0.175443037809,0.142857142857
avoid--bankruptcy,7365,0.175880489242,0.183673469388
responded--took to the streets,7365,0.17590390508,0.142857142857
affairs-r-damaged,7365,0.175919766892,0.357142857143
delighted--humor,7365,0.176730857722,0.142857142857
hit--tsunami alerts,7365,0.177066767578,0.142857142857
raise--torched,7365,0.177295134682,0.142857142857
damaged-r-which,7365,0.177308388965,0.142857142857
tensions-r-threatening,7365,0.177378046874,0.183673469388
strong-r-tremor,7365,0.177445353722,0.142857142857
heightening--tensions,7365,0.178040088868,0.214285714286
- 6 . 1-r-measured,7365,0.179460082917,0.142857142857
death-r-en route,7365,0.180533934664,0.142857142857
death--en route,7365,0.180533934664,0.142857142857
en route--fell,7365,0.180533934664,0.142857142857
detonate--hit,7365,0.180557324734,0.142857142857
march-r-marking,7365,0.180873135939,0.153846153846
designed-r-led to,7365,0.181000603384,0.142857142857
reach-r-witnessed,7365,0.181020665752,0.214285714286
cuts--left dead,7365,0.181144345521,0.142857142857
demanded-r-strike,7365,0.181175342152,0.214285714286
comes-r-turned,7365,0.181655145315,0.142857142857
kicked off-r-took to,7365,0.181817960349,0.142857142857
north--saw,7365,0.182456751579,0.103092783505
death--rises,7365,0.182730233668,0.142857142857
casualties--verifying,7365,0.182868702847,0.142857142857
made--serving,7365,0.1835100347,0.214285714286
storm--tried,7365,0.18362027814,0.142857142857
it-r-landslides,7365,0.183670179234,0.214285714286
heard-r-saw,7365,0.184367968465,0.171428571429
collapsed-r-disaster,7365,0.184679575489,0.142857142857
fell--sliding down,7365,0.184865301583,0.142857142857
war--warns,7365,0.184873197625,0.142857142857
collapsing-r-landslide,7365,0.185054699602,0.142857142857
dead-r-march,7365,0.185075895372,0.114285714286
devastated-r-hit,7365,0.185334858094,0.114285714286
attack--violent,7365,0.185730653315,0.214285714286
jolted--material damage,7365,0.186010056975,0.142857142857
kicked off-r-rallies,7365,0.186351030608,0.142857142857
killed-r-striking,7365,0.187816524212,0.142857142857
hurled-r-storm,7365,0.188705151428,0.166666666667
claim-r-decided,7365,0.188851694025,0.142857142857
made-r-referring,7365,0.188872096406,0.142857142857
evacuate-r-fell onto,7365,0.189493478197,0.142857142857
protest-r-staged,7365,0.190136436145,0.214285714286
meet--torched,7365,0.190271710131,0.214285714286
came--condemnation,7365,0.19046294538,0.142857142857
address-r-crisis,7365,0.190654147655,0.142857142857
dream-r-freestyle,7365,0.191223055015,0.214285714286
dies-r-swam,7365,0.191265707247,0.142857142857
dead-r-engulfed,7365,0.191496975551,0.142857142857
attack--turned,7365,0.192041439913,0.142857142857
attack-r-turned,7365,0.192041439913,0.142857142857
broke--hurled,7365,0.192081133524,0.214285714286
defaulting-r-protest,7365,0.192255665305,0.142857142857
killed-r-measures,7365,0.192454455252,0.178571428571
march-r-referring,7365,0.192737571705,0.267857142857
bailout--raise,7365,0.192848294884,0.142857142857
killing-r-strikes,7365,0.192885226912,0.138554216867
injuring-r-strikes,7365,0.193345220821,0.142857142857
clashed--responded,7365,0.193623751728,0.142857142857
marched--violence,7365,0.193666985427,0.142857142857
providing--service,7365,0.193714717568,0.142857142857
strike--under pressure,7365,0.193962320634,0.214285714286
damaged-r-fell onto,7365,0.194208064981,0.185039370079
died-r-experiences,7365,0.195075273697,0.107142857143
glamour-r-musicals,7365,0.19583698494,0.214285714286
flattened--injuring,7365,0.196584393639,0.142857142857
burning--torched,7365,0.197204017189,0.285714285714
fell--sliding,7365,0.19782195641,0.142857142857
designed--furious,7365,0.197963531449,0.142857142857
proposed--vote,7365,0.198115512336,0.214285714286
deaths-r-murder,7365,0.19863622205,0.142857142857
hit--landslides,7365,0.198883776617,0.142857142857
detonate-r-hit,7365,0.199006808492,0.142857142857
making-r-serving,7365,0.19914378649,0.142857142857
4 . 3-r-magnitudes,7365,0.199312927774,0.142857142857
damaged--killed,7365,0.199581217442,0.285714285714
2004 tsunami-r-hit,7365,0.20019522181,0.142857142857
broke out--died,7365,0.200721929416,0.142857142857
avert--striking,7365,0.200863163232,0.142857142857
pushed back-r-tried,7365,0.201182509748,0.142857142857
died--experiences,7365,0.201309522246,0.114285714286
attempted-r-guarding,7365,0.201360207679,0.183673469388
making-r-released,7365,0.201407192532,0.214285714286
rioting--tried,7365,0.201735486238,0.0952380952381
barrages--responded,7365,0.202027213476,0.285714285714
damaged--evacuate,7365,0.202949725687,0.142857142857
hit--panic,7365,0.204325738321,0.183673469388
experiences--musicals,7365,0.204667550027,0.142857142857
depth of just six miles-r-quake,7365,0.204695710385,0.214285714286
rallies-r-took to,7365,0.204784251917,0.142857142857
crossed-r-dropped,7365,0.20508948968,0.241379310345
pushed back--tried,7365,0.20587560446,0.142857142857
bombing-r-result,7365,0.206350906445,0.142857142857
accidents--climbing,7365,0.206942465186,0.285714285714
6 . 1 magnitude quake--indonesia earthquake,7365,0.207000425749,0.214285714286
find-r-trapped,7365,0.207339465126,0.285714285714
fire-r-strike,7365,0.207876258408,0.166666666667
threw-r-went up in flames,7365,0.207976315108,0.142857142857
demonstrations--marched,7365,0.20816271724,0.214285714286
made-r-released,7365,0.20837892665,0.214285714286
attended-r-marking,7365,0.208762936655,0.142857142857
fell--slipped,7365,0.208783849665,0.164383561644
deaths--murder,7365,0.209184445607,0.214285714286
3 . 6--increased,7365,0.210520364377,0.142857142857
killed-r-trapped,7365,0.210769038177,0.183673469388
demanded--keep,7365,0.210824322575,0.142857142857
keep-r-strike,7365,0.210824322575,0.142857142857
killed-r-marched,7365,0.210845929296,0.142857142857
frankness--warm,7365,0.212361374033,0.142857142857
claim-r-death,7365,0.212399403404,0.142857142857
bombing--tensions,7365,0.21248300817,0.285714285714
prompting-r-registering,7365,0.212921836566,0.142857142857
dream-r-made,7365,0.21294307635,0.142857142857
denounced--measures,7365,0.213266418982,0.285714285714
damaged--hurt,7365,0.213275676208,0.142857142857
marking--strike,7365,0.213278493193,0.207547169811
cuts--set fire,7365,0.213565091723,0.142857142857
hits--injured,7365,0.213743614199,0.203703703704
fell--living,7365,0.21459430464,0.224489795918
popularity--world war ii,7365,0.215155370383,0.114285714286
aftershock--rose,7365,0.215285213338,0.214285714286
disaster-r-killed,7365,0.215400405959,0.214285714286
bailout-r-meet,7365,0.215476204949,0.142857142857
condemned-r-conflict,7365,0.215486047185,0.142857142857
battles--storm,7365,0.215505612921,0.214285714286
collapsed--disaster,7365,0.216151155223,0.142857142857
crossed-r-rebellion,7365,0.217347085796,0.142857142857
attempted--chased,7365,0.217412986632,0.214285714286
died--protest,7365,0.217651382729,0.285714285714
joined--walkout,7365,0.218142500015,0.214285714286
delighted--warm,7365,0.218404991599,0.142857142857
avoid-r-fought,7365,0.218846856858,0.142857142857
attempted--guarding,7365,0.219170913787,0.214285714286
demanded--took to,7365,0.219552832558,0.214285714286
participation--strike,7365,0.219738163216,0.238095238095
destroyed-r-destruction,7365,0.219945878769,0.214285714286
6 . 1 magnitude quake-r-indonesia earthquake,7365,0.220437059781,0.142857142857
explosion-r-wedged,7365,0.220525322807,0.142857142857
situation-r-verifying,7365,0.220925375409,0.142857142857
crisis--vote,7365,0.222521308891,0.214285714286
bailout--storm,7365,0.222740041165,0.142857142857
hit--knowledge,7365,0.222767806305,0.142857142857
detonate--event,7365,0.222767806305,0.142857142857
came--located,7365,0.223685571831,0.142857142857
demonstrations--turned,7365,0.224156421321,0.214285714286
hitting--rebellion,7365,0.22446810208,0.214285714286
forced--spend,7365,0.224609600522,0.214285714286
hurled-r-rioting,7365,0.224624858492,0.142857142857
decided--events,7365,0.225019396271,0.142857142857
storm-r-strike,7365,0.225353275061,0.232142857143
condemnation-r-located,7365,0.225448574322,0.142857142857
earthquake--experienced,7365,0.225576170846,0.214285714286
cuts--died,7365,0.226182298853,0.206349206349
killing-r-magnitude,7365,0.226252866465,0.142857142857
cuts--killed,7365,0.226452533769,0.224489795918
bailout--meet,7365,0.227046954042,0.142857142857
cuts-r-proposed,7365,0.22709717574,0.214285714286
described-r-experience,7365,0.227662230278,0.214285714286
spread-r-storm,7365,0.228309471778,0.183673469388
it-r-turned,7365,0.228746199726,0.285714285714
dropped--former,7365,0.228870391548,0.214285714286
destroyed-r-landslides,7365,0.228886734677,0.285714285714
swimming-r-turned,7365,0.229232864185,0.171428571429
reach--struggled,7365,0.229658252036,0.214285714286
marking-r-participation,7365,0.229897910072,0.142857142857
furious--striking,7365,0.230132219045,0.182291666667
killed-r-razed,7365,0.230332270407,0.142857142857
heard--unexploded,7365,0.230546345816,0.164705882353
2004 tsunami--quake,7365,0.230830174103,0.214285714286
heard-r-unexploded,7365,0.230892922868,0.172566371681
cuts-r-planned,7365,0.230929788958,0.214285714286
climbing-r-falling,7365,0.231220903655,0.285714285714
battles-r-designed,7365,0.231948210624,0.214285714286
fell--knowledge,7365,0.232047918143,0.142857142857
released--world war ii,7365,0.232084957963,0.142857142857
keep--took to,7365,0.234343136562,0.142857142857
cuts--vote,7365,0.23463010409,0.214285714286
explosion--unexploded,7365,0.235213106239,0.18064516129
6 . 0-r-force,7365,0.235363548968,0.214285714286
denounced-r-killed,7365,0.235538055145,0.142857142857
experiences-r-led to,7365,0.236331613708,0.142857142857
affected--appeared,7365,0.236709181298,0.285714285714
en route-r-fell,7365,0.236892634998,0.214285714286
2004 tsunami--hit,7365,0.237077292724,0.214285714286
starred--swimming,7365,0.237296461931,0.128571428571
strike--tried,7365,0.237834321825,0.166666666667
damaged--kills,7365,0.237992263814,0.214285714286
struck--tsunami alert,7365,0.238356650515,0.183673469388
detonate-r-knowledge,7365,0.239349692714,0.142857142857
dropped off--walking,7365,0.239619722771,0.225252525253
mobilising-r-rage,7365,0.23975711329,0.285714285714
condemned-r-sheltering,7365,0.239896709577,0.142857142857
athleticism--musicals,7365,0.239993261208,0.214285714286
came-r-violence,7365,0.240153084649,0.142857142857
flattened-r-tsunami,7365,0.240179618387,0.214285714286
death--visit,7365,0.240262448823,0.142857142857
demonstrations--joined,7365,0.24049933946,0.214285714286
evacuate-r-injured,7365,0.241366146735,0.201892744479
riots--storm,7365,0.2414967527,0.214285714286
march--participation,7365,0.241753945391,0.183673469388
broke-r-threw,7365,0.242768522716,0.214285714286
death-r-events,7365,0.243040473491,0.142857142857
en route-r-slipped,7365,0.243141176928,0.214285714286
en route--slipped,7365,0.243141176928,0.214285714286
bombed--violence - plagued,7365,0.243257616541,0.285714285714
dropped--hitting,7365,0.243291794332,0.142857142857
crossed-r-hitting,7365,0.243291794332,0.142857142857
crossed--rebellion,7365,0.243343508857,0.214285714286
- 6 . 0-r-quake,7365,0.243525358442,0.214285714286
bombing--fears,7365,0.243988900516,0.357142857143
climbing-r-living,7365,0.245061442041,0.214285714286
tensions--threatening,7365,0.245814900517,0.170731707317
humor--warm,7365,0.246080881773,0.214285714286
hearing-r-unexploded,7365,0.2461016558,0.142857142857
make--popular,7365,0.246288615747,0.285714285714
crisis--proposed,7365,0.246345130038,0.214285714286
cuts--saving,7365,0.246421779926,0.214285714286
koran reading session--trapped,7365,0.246559670961,0.214285714286
storm-r-tried,7365,0.247450998482,0.161904761905
boxing day earthquake--hit,7365,0.247729676808,0.253968253968
crossed--filled,7365,0.247938503501,0.224489795918
made--participation,7365,0.248075740978,0.214285714286
caught fire-r-used,7365,0.248357245333,0.357142857143
humor-r-warm,7365,0.248679205692,0.214285714286
athleticism--starring,7365,0.248679205692,0.214285714286
injured-r-which,7365,0.249822792321,0.214285714286
appeared--casualties,7365,0.249845363633,0.357142857143
died-r-measures,7365,0.2500360663,0.214285714286
depth of just 10 kilometers ( six miles )-r-magnitude - 6 . 1 quake,7365,0.250084994445,0.214285714286
career--died,7365,0.250088688493,0.142857142857
career-r-died,7365,0.250088688493,0.142857142857
died--led to,7365,0.250088688493,0.142857142857
died--turned,7365,0.250520747505,0.146788990826
flying-r-heard,7365,0.250586944959,0.224489795918
devastated--killing,7365,0.250828262993,0.214285714286
burning-r-march,7365,0.251097730679,0.214285714286
bombing-r-fatalities,7365,0.251319834763,0.142857142857
destroyed--it,7365,0.251340049318,0.214285714286
heard-r-wedged,7365,0.251843815112,0.193548387097
avoid-r-bankruptcy,7365,0.251972801255,0.171428571429
rallies--took to,7365,0.252184297708,0.285714285714
fall--witnessed,7365,0.252288010105,0.285714285714
death-r-spread,7365,0.252344285863,0.114285714286
demonstrations-r-marched,7365,0.253580101392,0.214285714286
dies-r-falling,7365,0.25460584728,0.214285714286
flattening-r-hit,7365,0.255209769124,0.214285714286
dead--rescue operations,7365,0.255353602062,0.214285714286
attack-r-violent,7365,0.255454907385,0.357142857143
athleticism-r-showcased,7365,0.255570121931,0.142857142857
died--glamour,7365,0.255570121931,0.142857142857
showcased--starring,7365,0.255570121931,0.142857142857
musicals-r-showcased,7365,0.255570121931,0.142857142857
died-r-glamour,7365,0.255570121931,0.142857142857
events--under pressure,7365,0.256206031468,0.142857142857
break-r-fire,7365,0.256206031468,0.142857142857
injured-r-struck,7365,0.256302064446,0.214285714286
killed-r-struck,7365,0.256453988538,0.210526315789
broke-r-hurled,7365,0.256742121342,0.214285714286
event-r-fell,7365,0.257265654446,0.357142857143
died-r-starring,7365,0.257601234179,0.214285714286
death--fell,7365,0.257852728057,0.175
measures--threw,7365,0.257891351045,0.285714285714
hits-r-magnitude - 6 . 1 quake,7365,0.259409409855,0.214285714286
bringing-r-earthquake,7365,0.259987323398,0.285714285714
protest--staged,7365,0.260082222278,0.214285714286
appeared-r-casualties,7365,0.2601486748,0.357142857143
promoted--world war ii,7365,0.261401125856,0.214285714286
bombings-r-violence,7365,0.2616771023,0.142857142857
aftershocks--rises,7365,0.261696770388,0.214285714286
leveled--wounding,7365,0.261709865127,0.214285714286
attack-r-located,7365,0.262285166271,0.142857142857
climbing--killed,7365,0.262721099538,0.285714285714
avert--cuts,7365,0.262736884682,0.214285714286
coverage-r-participation,7365,0.263247618572,0.214285714286
coverage-r-strike,7365,0.264137134348,0.183673469388
broke out-r-violence,7365,0.264784223186,0.285714285714
delighted--world war ii,7365,0.266293409776,0.142857142857
breezy--humor,7365,0.266293409776,0.142857142857
delighted-r-world war ii,7365,0.266293409776,0.142857142857
humor--world war ii,7365,0.266293409776,0.142857142857
humor-r-world war ii,7365,0.266293409776,0.142857142857
destruction--killing,7365,0.26652458544,0.214285714286
attempted--break through,7365,0.266548609442,0.285714285714
injured-r-tsunami,7365,0.26716544344,0.22754491018
broke--caught fire,7365,0.267790925849,0.214285714286
helped-r-musicals,7365,0.268164734013,0.142857142857
make-r-musicals,7365,0.268164734013,0.142857142857
helped--musicals,7365,0.268164734013,0.142857142857
circulated--death,7365,0.268164734013,0.142857142857
death-r-news,7365,0.268164734013,0.142857142857
unexploded-r-wedged,7365,0.269967108822,0.223981900452
condemned-r-fleeing,7365,0.270017893629,0.214285714286
protest--took to,7365,0.270649930692,0.214285714286
concerned--tensions,7365,0.271111824141,0.142857142857
fighting-r-uprooted,7365,0.271111824141,0.142857142857
battles--fought,7365,0.272006935987,0.25
became-r-world war ii,7365,0.272464287095,0.166666666667
participation-r-strike,7365,0.274943498469,0.183673469388
explosion--wedged,7365,0.275030839076,0.142857142857
cuts-r-vote,7365,0.275120123254,0.357142857143
attempted--taking,7365,0.275856807978,0.294642857143
injured--rescue operations,7365,0.276058413647,0.214285714286
attending--class,7365,0.27620012903,0.253968253968
hit--rescue operations,7365,0.27655114635,0.224489795918
explosion-r-saw,7365,0.276754298618,0.19621749409
marking--participation,7365,0.277434444185,0.214285714286
protest-r-raise,7365,0.278162910328,0.285714285714
hits-r-passed away,7365,0.278559241759,0.285714285714
died-r-swimming,7365,0.278885811811,0.169781931464
demonstrations--violent,7365,0.278926697322,0.214285714286
dropped--rebellion,7365,0.279092920073,0.214285714286
bombing-r-war,7365,0.279680753276,0.285714285714
clashed--clouded,7365,0.280037348295,0.214285714286
clashed--walkout,7365,0.281630143195,0.285714285714
war-r-warns,7365,0.282059024504,0.214285714286
referring-r-strike,7365,0.282084825071,0.183673469388
launched-r-responded,7365,0.282141627203,0.285714285714
raise-r-tensions,7365,0.282240752002,0.229166666667
injured-r-it,7365,0.283366979526,0.214285714286
dream-r-making,7365,0.283555372825,0.214285714286
6 . 1 - magnitude quake--depth of just 10 kilometers,7365,0.283705623586,0.214285714286
frankness-r-warm,7365,0.284320672563,0.214285714286
casualties--rise,7365,0.284336866443,0.142857142857
attack-r-violence,7365,0.284336866443,0.142857142857
condemnation-r-violence,7365,0.284336866443,0.142857142857
located--violence,7365,0.284336866443,0.142857142857
casualties-r-rise,7365,0.284336866443,0.142857142857
hearing--north,7365,0.284336866443,0.142857142857
bombings--located,7365,0.284336866443,0.142857142857
clashes-r-death,7365,0.285128759712,0.214285714286
injured--panic,7365,0.285211591498,0.238095238095
death--recovered,7365,0.285866924293,0.285714285714
explosion-r-heard,7365,0.285994199303,0.283870967742
life--mourn,7365,0.286732018179,0.285714285714
career-r-led to,7365,0.287207319625,0.285714285714
events-r-fire,7365,0.287229236646,0.285714285714
kicked off--rallies,7365,0.287553014921,0.214285714286
bombs--war,7365,0.287572810904,0.214285714286
claim-r-fire,7365,0.287615545881,0.214285714286
avert-r-designed,7365,0.288637003385,0.214285714286
designed--swimming,7365,0.288983209658,0.166666666667
starred--turned,7365,0.288989961822,0.224489795918
bombings-r-came,7365,0.289202787027,0.214285714286
athleticism-r-starring,7365,0.290654447606,0.214285714286
frankness-r-humor,7365,0.290720235573,0.214285714286
saw-r-wedged,7365,0.291202525711,0.14406779661
comes-r-demonstrations,7365,0.291267265013,0.285714285714
8 . 7 - magnitude earthquake--hit,7365,0.29170369632,0.214285714286
earthquake--handed out,7365,0.29221311426,0.285714285714
casualties--leading,7365,0.293454794222,0.176470588235
hitting-r-rebellion,7365,0.293461136537,0.214285714286
explosion-r-unexploded,7365,0.293620900129,0.300546448087
death-r-strike,7365,0.294831049867,0.214285714286
magnitudes--panic,7365,0.295743545882,0.285714285714
march--marking,7365,0.295971831569,0.198113207547
casualties--killed,7365,0.296290568796,0.357142857143
3 . 6-r-magnitudes,7365,0.297020444533,0.214285714286
located--six miles beneath,7365,0.297647189593,0.285714285714
burning--dead,7365,0.29795015704,0.285714285714
4 . 3-r-aftershocks,7365,0.298267443897,0.214285714286
dropped-r-lives,7365,0.298648561547,0.166666666667
proposed--reforms,7365,0.298724008485,0.285714285714
musicals--swimming,7365,0.299244955452,0.212686567164
bombing-r-conflict,7365,0.299302422993,0.285714285714
earthquake--measuring,7365,0.299408731939,0.214285714286
detonate--knowledge,7365,0.299429995523,0.142857142857
address--vote,7365,0.299973011057,0.285714285714
evacuate--traffic jams,7365,0.300182890399,0.295518207283
spread-r-strike,7365,0.300416297403,0.232142857143
collapsed--damaged,7365,0.300433701758,0.285714285714
attack-r-bankruptcy,7365,0.300706689312,0.287234042553
bombings--came,7365,0.301603643036,0.214285714286
cuts-r-rescuing,7365,0.302580474223,0.285714285714
death--slipped,7365,0.303451033268,0.287128712871
broke-r-tossed,7365,0.303565693522,0.214285714286
decision--threw,7365,0.303630838486,0.214285714286
event-r-landed,7365,0.303811650667,0.285714285714
6 . 1 - magnitude earthquake--tsunami warning,7365,0.304231713362,0.285714285714
former--leading,7365,0.304304282572,0.285714285714
experiences--swimming,7365,0.305097055077,0.214285714286
battles-r-striking,7365,0.305317970413,0.262295081967
attack-r-condemnation,7365,0.30537511519,0.285714285714
bankruptcy--fought,7365,0.305830459114,0.269230769231
planned--strike,7365,0.306202170235,0.214285714286
damaged-r-hit,7365,0.307248901164,0.214285714286
casualties-r-leading,7365,0.307374513626,0.1875
bombing-r-heightening,7365,0.307422700504,0.285714285714
in panic-r-struck,7365,0.307667328193,0.214285714286
came-r-death,7365,0.308221428239,0.214285714286
bankruptcy--striking,7365,0.308464302782,0.290322580645
death toll--see,7365,0.308554518713,0.214285714286
struggling-r-trapped,7365,0.308684820236,0.357142857143
injuring-r-struck,7365,0.308829474239,0.226804123711
snapped--success,7365,0.31016496969,0.285714285714
designed-r-experiences,7365,0.310487583966,0.298076923077
choked-r-tossed,7365,0.310509467043,0.285714285714
leading--lives,7365,0.310619080424,0.186046511628
gathered-r-tried,7365,0.311282784253,0.142857142857
aftershocks--rocked,7365,0.31287810198,0.285714285714
avoid--fought,7365,0.313616199962,0.238095238095
news-r-spread,7365,0.313882030915,0.214285714286
died-r-led to,7365,0.31489068405,0.214285714286
coverage-r-marking,7365,0.315028649877,0.214285714286
protest--strike,7365,0.315646145324,0.302325581395
casualties-r-confirmed,7365,0.316609382287,0.214285714286
keep--strike,7365,0.317063155457,0.214285714286
delighted--frankness,7365,0.317823457924,0.214285714286
raise--storm,7365,0.317915290445,0.214285714286
bombings-r-condemnation,7365,0.318043257331,0.214285714286
career--led to,7365,0.318487631514,0.285714285714
depth of just 10 kilometres-r-quake,7365,0.318571247258,0.285714285714
explosion-r-flying,7365,0.318588960879,0.345029239766
dropped-r-leading,7365,0.319378502133,0.21
popularity-r-world war ii,7365,0.319735281109,0.253968253968
dropped--leading,7365,0.320302545797,0.186046511628
leading-r-lives,7365,0.320302545797,0.186046511628
killing-r-leveled,7365,0.320907123687,0.285714285714
attack--battles,7365,0.321202519277,0.206349206349
killed-r-see,7365,0.321227062739,0.214285714286
bombings-r-located,7365,0.321227062739,0.214285714286
designed-r-musicals,7365,0.321361413859,0.214285714286
achieved--snapped,7365,0.321361413859,0.214285714286
tensions--uprooted,7365,0.321807823795,0.214285714286
rescue--taking,7365,0.321891449776,0.253968253968
condemnation--located,7365,0.322462077696,0.285714285714
bankruptcy--battles,7365,0.322991816862,0.25
hurled-r-riots,7365,0.323449120202,0.285714285714
raise--tensions,7365,0.323626108337,0.238095238095
glamour-r-starring,7365,0.323698691335,0.285714285714
hits-r-riots,7365,0.323798716388,0.290909090909
dead-r-hurled,7365,0.324211834749,0.285714285714
3 . 6-r-aftershocks,7365,0.324918512508,0.285714285714
hit--killed,7365,0.325168722365,0.253968253968
sliding down-r-walking,7365,0.325400340219,0.285714285714
confirmed-r-varying,7365,0.32543492262,0.214285714286
