index,output.relations_lemma,aqs,aqs_initial
fly-r-saw,7365,0.16519346183,0.0952380952381
fall--live,7365,0.165750144745,0.190476190476
event-r-knowledge,7365,0.165790533053,0.142857142857
torch-r-try,7365,0.166291406835,0.169117647059
death-r-gather,7365,0.166731531069,0.214285714286
shake--strong,7365,0.167014601545,0.142857142857
bankruptcy--design,7365,0.167747156307,0.151685393258
allege--bomb,7365,0.167848299077,0.214285714286
engulf-r-try,7365,0.168188591485,0.142857142857
measure--register,7365,0.16869091641,0.142857142857
raise-r-threaten,7365,0.169120491249,0.112903225806
coverage-r-march,7365,0.169185119796,0.114285714286
raise--throw,7365,0.169555568526,0.142857142857
4 . 3-r-increase,7365,0.169607062813,0.142857142857
fly--unexploded,7365,0.170264895912,0.0983606557377
rescue-r-take,7365,0.17062749218,0.142857142857
keep-r-take to,7365,0.170638154174,0.142857142857
demand-r-keep,7365,0.170638154174,0.142857142857
bankruptcy--furious,7365,0.170886501118,0.15873015873
destruction--injure,7365,0.171039440431,0.142857142857
stage--strike,7365,0.172913919355,0.142857142857
freestyle--hold,7365,0.173081282809,0.142857142857
rage--storm,7365,0.17310988194,0.142857142857
feel--register,7365,0.173762762049,0.142857142857
career--experience,7365,0.173822552544,0.142857142857
explode-r-land,7365,0.173929583485,0.110294117647
mark--refer,7365,0.174287190558,0.142857142857
affair-r-damage,7365,0.174739341206,0.357142857143
delighted--humor,7365,0.17493646256,0.142857142857
respond--take to the street,7365,0.175778074855,0.142857142857
avoid--bankruptcy,7365,0.175784543639,0.183673469388
cut-r-demand,7365,0.175821889099,0.142857142857
hurl--spread,7365,0.176054682697,0.214285714286
hit--tsunami alert,7365,0.177267941157,0.142857142857
strong-r-tremor,7365,0.17726967198,0.142857142857
raise--torch,7365,0.177398234106,0.142857142857
tension-r-threaten,7365,0.177459406148,0.183673469388
damage-r-which,7365,0.177766854765,0.142857142857
heighten--tension,7365,0.178629329564,0.214285714286
inexperienced--slip,7365,0.179107768011,0.142857142857
kick off-r-take to,7365,0.180001379562,0.142857142857
- 6 . 1-r-measure,7365,0.18015847249,0.142857142857
detonate--hit,7365,0.180319792265,0.142857142857
cut--left dead,7365,0.180364737075,0.142857142857
design-r-lead to,7365,0.181024152573,0.142857142857
march-r-mark,7365,0.181210693461,0.153846153846
demand-r-strike,7365,0.181515715965,0.214285714286
north--saw,7365,0.181911914192,0.103092783505
come-r-turn,7365,0.182053470901,0.142857142857
reach-r-witness,7365,0.182240025279,0.214285714286
casualty--verify,7365,0.182288645565,0.142857142857
storm--try,7365,0.182930105314,0.142857142857
it-r-landslide,7365,0.18363822863,0.214285714286
dead-r-march,7365,0.184053418218,0.114285714286
en route--fall,7365,0.184290838928,0.142857142857
death-r-en route,7365,0.184290838928,0.142857142857
death--en route,7365,0.184290838928,0.142857142857
collapse-r-disaster,7365,0.184535189321,0.142857142857
devastate-r-hit,7365,0.184869133224,0.114285714286
hear-r-saw,7365,0.185040435515,0.171428571429
war--warn,7365,0.185046314941,0.142857142857
collapse-r-landslide,7365,0.185289189734,0.142857142857
kick off-r-rally,7365,0.185336222016,0.142857142857
jolt--material damage,7365,0.186272434482,0.142857142857
attack--violent,7365,0.186657963464,0.214285714286
evacuate-r-fall onto,7365,0.186973753986,0.142857142857
make-r-refer,7365,0.187712770575,0.142857142857
claim-r-decide,7365,0.188277079227,0.142857142857
hurl-r-storm,7365,0.188429213078,0.166666666667
kill-r-striking,7365,0.188439542909,0.142857142857
fall--slide down,7365,0.188745305714,0.142857142857
meet--torch,7365,0.18945080354,0.214285714286
protest-r-stage,7365,0.189574625984,0.214285714286
come--condemnation,7365,0.19039080256,0.142857142857
die-r-swam,7365,0.190491388057,0.142857142857
attack-r-turn,7365,0.190624481281,0.142857142857
attack--turn,7365,0.190624481281,0.142857142857
address-r-crisis,7365,0.191009931216,0.142857142857
break--hurl,7365,0.191365958918,0.214285714286
kill-r-measure,7365,0.192180959065,0.178571428571
default-r-protest,7365,0.192414245717,0.142857142857
dead-r-engulf,7365,0.192984240373,0.142857142857
march-r-refer,7365,0.193137824761,0.267857142857
bailout--raise,7365,0.193273348627,0.142857142857
strike--under pressure,7365,0.193329827237,0.214285714286
clash--respond,7365,0.19348434383,0.142857142857
provide--service,7365,0.193522190612,0.142857142857
dream-r-freestyle,7365,0.193633797081,0.214285714286
damage-r-fall onto,7365,0.193921955788,0.185039370079
die-r-experience,7365,0.194129015948,0.107142857143
design--furious,7365,0.19672602952,0.142857142857
flatten--injure,7365,0.197052030255,0.142857142857
glamour-r-musical,7365,0.19765936051,0.214285714286
death-r-murder,7365,0.198009709941,0.142857142857
propose--vote,7365,0.198194510222,0.214285714286
hit--landslide,7365,0.198380593471,0.142857142857
burn--torch,7365,0.198726930578,0.285714285714
detonate-r-hit,7365,0.198906846968,0.142857142857
4 . 3-r-magnitude,7365,0.199683459666,0.142857142857
die--experience,7365,0.200243735363,0.114285714286
2004 tsunami-r-hit,7365,0.200492661519,0.142857142857
avert--striking,7365,0.200566628351,0.142857142857
push back-r-try,7365,0.200666094329,0.142857142857
attempt-r-guard,7365,0.201096435393,0.183673469388
break out--die,7365,0.201314122317,0.142857142857
accident--climb,7365,0.201939128846,0.285714285714
rioting--try,7365,0.201950631235,0.0952380952381
barrage--respond,7365,0.201966802293,0.285714285714
fall--slide,7365,0.202224171319,0.142857142857
rally-r-take to,7365,0.203051736287,0.142857142857
experience--musical,7365,0.203479437476,0.142857142857
damage--evacuate,7365,0.203642683336,0.142857142857
depth of just six mile-r-quake,7365,0.203778453961,0.214285714286
hit--panic,7365,0.204027821825,0.183673469388
cross-r-drop,7365,0.204495093781,0.241379310345
push back--try,7365,0.205248572887,0.142857142857
make-r-release,7365,0.205485591671,0.214285714286
bombing-r-result,7365,0.206571290728,0.142857142857
fire-r-strike,7365,0.207366921487,0.166666666667
find-r-trap,7365,0.207384692207,0.285714285714
6 . 1 magnitude quake--indonesia earthquake,7365,0.20763104528,0.214285714286
demonstration--march,7365,0.208288100935,0.214285714286
die-r-star,7365,0.208820510618,0.15873015873
throw-r-go up in flame,7365,0.208844883355,0.142857142857
death--murder,7365,0.209020047825,0.214285714286
attend-r-mark,7365,0.209067563918,0.142857142857
kill-r-trap,7365,0.210091963136,0.183673469388
3 . 6--increase,7365,0.210135200734,0.142857142857
kill-r-march,7365,0.210694923438,0.142857142857
frankness--warm,7365,0.211315418952,0.142857142857
keep-r-strike,7365,0.211527321966,0.142857142857
demand--keep,7365,0.211527321966,0.142857142857
claim-r-death,7365,0.21154843991,0.142857142857
denounce--measure,7365,0.211571666118,0.285714285714
prompt-r-register,7365,0.212541693324,0.142857142857
bombing--tension,7365,0.213326542352,0.285714285714
condemn-r-conflict,7365,0.213463036438,0.142857142857
mark--strike,7365,0.213550343354,0.207547169811
damage--hurt,7365,0.213602650758,0.142857142857
cut--set fire,7365,0.214340679901,0.142857142857
disaster-r-kill,7365,0.214955416081,0.214285714286
delighted--warm,7365,0.2150253641,0.142857142857
battle--storm,7365,0.215069914043,0.214285714286
popularity--world war ii,7365,0.215297536146,0.114285714286
bailout-r-meet,7365,0.215325474235,0.142857142857
collapse--disaster,7365,0.215536756178,0.142857142857
attempt--chase,7365,0.21635745048,0.214285714286
cross-r-rebellion,7365,0.217165734265,0.142857142857
die--protest,7365,0.218058513098,0.285714285714
attempt--guard,7365,0.218716961237,0.214285714286
join--walkout,7365,0.218887626534,0.214285714286
participation--strike,7365,0.219045558558,0.238095238095
demand--take to,7365,0.219743768963,0.214285714286
avoid-r-fight,7365,0.219880248881,0.142857142857
6 . 1 magnitude quake-r-indonesia earthquake,7365,0.220260221081,0.142857142857
situation-r-verify,7365,0.220479206643,0.142857142857
explosion-r-wedge,7365,0.220636691796,0.142857142857
destroy-r-destruction,7365,0.220709090411,0.214285714286
damage--kill,7365,0.220780332923,0.253968253968
detonate--event,7365,0.221881821778,0.142857142857
hit--knowledge,7365,0.221881821778,0.142857142857
crisis--vote,7365,0.222021075524,0.214285714286
bailout--storm,7365,0.222567299618,0.142857142857
destroy--injure,7365,0.222581600487,0.242857142857
hurl-r-rioting,7365,0.223547439825,0.142857142857
come--located,7365,0.223622143483,0.142857142857
hit--rebellion,7365,0.224431488716,0.214285714286
decide--event,7365,0.224640929905,0.142857142857
storm-r-strike,7365,0.22512547916,0.232142857143
devastate--kill,7365,0.225127351757,0.171641791045
condemnation-r-located,7365,0.225276454615,0.142857142857
kill-r-magnitude,7365,0.225489228534,0.142857142857
demonstration--turn,7365,0.225786122443,0.214285714286
force--spend,7365,0.225846632597,0.214285714286
earthquake--experienced,7365,0.225901713497,0.214285714286
cut--kill,7365,0.226586841951,0.224489795918
cut--die,7365,0.226656334818,0.206349206349
bailout--meet,7365,0.226836842061,0.142857142857
cut-r-propose,7365,0.226871771226,0.214285714286
spread-r-storm,7365,0.228302993186,0.183673469388
drop--former,7365,0.228917765691,0.214285714286
it-r-turn,7365,0.22898269438,0.285714285714
swim-r-turn,7365,0.229008583318,0.171428571429
furious--striking,7365,0.229456784217,0.182291666667
destroy-r-landslide,7365,0.229669760829,0.285714285714
battle-r-design,7365,0.22994675727,0.214285714286
hear--unexploded,7365,0.229985014372,0.164705882353
reach--struggle,7365,0.229985179723,0.214285714286
fall--knowledge,7365,0.230025500487,0.142857142857
mark-r-participation,7365,0.230080685896,0.142857142857
release--world war ii,7365,0.230092696127,0.142857142857
hear-r-unexploded,7365,0.230219615931,0.172566371681
kill-r-raze,7365,0.230758038634,0.142857142857
cut-r-plan,7365,0.231168386024,0.214285714286
describe-r-experience,7365,0.231280494406,0.214285714286
2004 tsunami--quake,7365,0.231395690335,0.214285714286
die-r-musical,7365,0.232917890681,0.180379746835
experience-r-lead to,7365,0.234345754103,0.142857142857
keep--take to,7365,0.234611143645,0.142857142857
explosion--unexploded,7365,0.234732432853,0.18064516129
cut--vote,7365,0.23492123113,0.214285714286
6 . 0-r-force,7365,0.235212425327,0.214285714286
star--swim,7365,0.23550490841,0.128571428571
denounce-r-kill,7365,0.235544803687,0.142857142857
drop off--walk,7365,0.236973711138,0.225252525253
2004 tsunami--hit,7365,0.237073163545,0.214285714286
affect--appear,7365,0.237561275604,0.285714285714
strike--tsunami alert,7365,0.238044845327,0.183673469388
en route-r-fall,7365,0.238377076293,0.214285714286
condemn-r-shelter,7365,0.238739502155,0.142857142857
death--visit,7365,0.238740697486,0.142857142857
climb-r-live,7365,0.239338786526,0.214285714286
strike--try,7365,0.239355154179,0.166666666667
demonstration--join,7365,0.239407901883,0.214285714286
athleticism--musical,7365,0.239655392658,0.214285714286
mobilise-r-rage,7365,0.239958934153,0.285714285714
flatten-r-tsunami,7365,0.240237450816,0.214285714286
detonate-r-knowledge,7365,0.240367364272,0.142857142857
riot--storm,7365,0.240474763765,0.214285714286
evacuate-r-injure,7365,0.240613334937,0.201892744479
come-r-violence,7365,0.240875888145,0.142857142857
injure-r-tsunami,7365,0.241393348345,0.209497206704
cross-r-hit,7365,0.242244956695,0.142857142857
drop--hit,7365,0.242244956695,0.142857142857
march--participation,7365,0.242424064818,0.183673469388
death-r-event,7365,0.2430320007,0.142857142857
break-r-throw,7365,0.243036321221,0.214285714286
- 6 . 0-r-quake,7365,0.243345937858,0.214285714286
humor--warm,7365,0.243395458866,0.214285714286
hearing-r-unexploded,7365,0.2436749189,0.142857142857
cross--rebellion,7365,0.243959801944,0.214285714286
tension--threaten,7365,0.24435164589,0.170731707317
humor-r-warm,7365,0.245831433097,0.214285714286
athleticism--star,7365,0.245831433097,0.214285714286
cross--fill,7365,0.24737517025,0.224489795918
boxing day earthquake--hit,7365,0.247415713274,0.253968253968
cut--save,7365,0.247529988401,0.214285714286
bomb--violence - plague,7365,0.247564666509,0.285714285714
en route--slip,7365,0.247733022206,0.214285714286
en route-r-slip,7365,0.247733022206,0.214285714286
die--lead to,7365,0.247838396454,0.142857142857
career-r-die,7365,0.247838396454,0.142857142857
career--die,7365,0.247838396454,0.142857142857
crisis--propose,7365,0.24787953745,0.214285714286
storm-r-try,7365,0.247972207001,0.161904761905
koran reading session--trap,7365,0.248347781602,0.214285714286
depth of just 10 kilometer -lrb- six mile -rrb--r-magnitude - 6 . 1 quake,7365,0.249304677708,0.214285714286
bombing--fear,7365,0.249411250066,0.357142857143
make--participation,7365,0.249578856169,0.214285714286
catch fire-r-use,7365,0.249865745544,0.357142857143
fly-r-hear,7365,0.250113780887,0.224489795918
die-r-measure,7365,0.250557848959,0.214285714286
injure-r-which,7365,0.250805243312,0.214285714286
hear-r-wedge,7365,0.251016018453,0.193548387097
bombing-r-fatality,7365,0.251279448367,0.142857142857
destroy--it,7365,0.251309742533,0.214285714286
fall--witness,7365,0.251715554088,0.285714285714
burn-r-march,7365,0.251749652511,0.214285714286
rally--take to,7365,0.251990249564,0.285714285714
appear--casualty,7365,0.25215050965,0.357142857143
avoid-r-bankruptcy,7365,0.252169732154,0.171428571429
death-r-spread,7365,0.252436778265,0.114285714286
collapse--damage,7365,0.25264734183,0.238095238095
demonstration-r-march,7365,0.253303211592,0.214285714286
flatten-r-hit,7365,0.254885928359,0.214285714286
attack-r-violent,7365,0.255074420955,0.357142857143
musical-r-showcase,7365,0.255129925687,0.142857142857
die-r-glamour,7365,0.255129925687,0.142857142857
showcase--star,7365,0.255129925687,0.142857142857
athleticism-r-showcase,7365,0.255129925687,0.142857142857
die--glamour,7365,0.255129925687,0.142857142857
fall-r-reach,7365,0.255884018173,0.285714285714
event--under pressure,7365,0.256142332563,0.142857142857
break-r-fire,7365,0.256142332563,0.142857142857
dead--rescue operation,7365,0.256304063231,0.214285714286
break-r-hurl,7365,0.256691194175,0.214285714286
measure--throw,7365,0.258119961841,0.285714285714
aftershock--rise,7365,0.2585289327,0.227272727273
event-r-fall,7365,0.258978791749,0.357142857143
bring-r-earthquake,7365,0.259637014644,0.285714285714
hit-r-magnitude - 6 . 1 quake,7365,0.259684477663,0.214285714286
protest--stage,7365,0.259723802001,0.214285714286
promote--world war ii,7365,0.260345513666,0.214285714286
dream-r-make,7365,0.260774069904,0.183673469388
death--slip,7365,0.261162270146,0.247863247863
appear-r-casualty,7365,0.261521255834,0.357142857143
level--wound,7365,0.261714993313,0.214285714286
bombing-r-violence,7365,0.261717744295,0.142857142857
attack-r-located,7365,0.262201129675,0.142857142857
coverage-r-participation,7365,0.262446710824,0.214285714286
avert--cut,7365,0.262942654376,0.214285714286
coverage-r-strike,7365,0.263431425165,0.183673469388
climb--kill,7365,0.26420666853,0.285714285714
delighted--world war ii,7365,0.264649938259,0.142857142857
breezy--humor,7365,0.264649938259,0.142857142857
humor--world war ii,7365,0.264649938259,0.142857142857
humor-r-world war ii,7365,0.264649938259,0.142857142857
delighted-r-world war ii,7365,0.264649938259,0.142857142857
break out-r-violence,7365,0.265836627767,0.285714285714
destruction--kill,7365,0.266047514057,0.214285714286
attempt--break through,7365,0.26610072194,0.285714285714
help-r-musical,7365,0.266436392393,0.142857142857
help--musical,7365,0.266436392393,0.142857142857
death-r-news,7365,0.266436392393,0.142857142857
circulate--death,7365,0.266436392393,0.142857142857
make-r-musical,7365,0.266436392393,0.142857142857
break--catch fire,7365,0.267939458797,0.214285714286
attack--come,7365,0.268178353111,0.285714285714
condemn-r-flee,7365,0.268887688519,0.214285714286
unexploded-r-wedge,7365,0.269389489602,0.223981900452
fight-r-uproot,7365,0.271284916484,0.142857142857
concerned--tension,7365,0.271284916484,0.142857142857
protest--take to,7365,0.271611435319,0.214285714286
become-r-world war ii,7365,0.271678710141,0.166666666667
battle--fight,7365,0.272244182959,0.25
participation-r-strike,7365,0.274414747878,0.183673469388
explosion--wedge,7365,0.27481585348,0.142857142857
die-r-swim,7365,0.275034777762,0.169781931464
attend--class,7365,0.275238174677,0.253968253968
cut-r-vote,7365,0.275770626164,0.357142857143
injure--rescue operation,7365,0.276326570126,0.214285714286
explosion-r-saw,7365,0.276637293298,0.19621749409
mark--participation,7365,0.276775282428,0.214285714286
hit--rescue operation,7365,0.276840286323,0.224489795918
protest-r-raise,7365,0.277929384637,0.285714285714
fall--reach,7365,0.277956180737,0.285714285714
demonstration--violent,7365,0.278954388377,0.214285714286
clash--cloud,7365,0.279920568819,0.214285714286
hit-r-pass away,7365,0.280092650088,0.285714285714
drop--rebellion,7365,0.280349618135,0.214285714286
war-r-warn,7365,0.281117473569,0.214285714286
clash--walkout,7365,0.281648987932,0.285714285714
attempt--take,7365,0.281710272789,0.294642857143
raise-r-tension,7365,0.281762539537,0.229166666667
launch-r-respond,7365,0.281836197294,0.285714285714
refer-r-strike,7365,0.282914588765,0.183673469388
injure-r-it,7365,0.283496066085,0.214285714286
frankness-r-warm,7365,0.284459030149,0.214285714286
hearing--north,7365,0.284577088662,0.142857142857
attack-r-violence,7365,0.284577088662,0.142857142857
condemnation-r-violence,7365,0.284577088662,0.142857142857
located--violence,7365,0.284577088662,0.142857142857
casualty-r-rise,7365,0.284577088662,0.142857142857
casualty--rise,7365,0.284577088662,0.142857142857
bombing--located,7365,0.284577088662,0.142857142857
injure--panic,7365,0.284999454305,0.238095238095
bombing-r-war,7365,0.285000271598,0.285714285714
clash-r-death,7365,0.285253099744,0.214285714286
kick off--rally,7365,0.285551695958,0.214285714286
life--mourn,7365,0.28586436515,0.285714285714
star--turn,7365,0.286285135719,0.224489795918
explosion-r-hear,7365,0.286480008399,0.283870967742
6 . 1 - magnitude quake--depth of just 10 kilometer,7365,0.286663250756,0.214285714286
event-r-fire,7365,0.287041244633,0.285714285714
claim-r-fire,7365,0.2870965463,0.214285714286
design--swim,7365,0.287883229057,0.166666666667
death--recover,7365,0.288009678597,0.285714285714
athleticism-r-star,7365,0.288359179354,0.214285714286
bomb--war,7365,0.288494386441,0.214285714286
avert-r-design,7365,0.288871173304,0.214285714286
frankness-r-humor,7365,0.289171674604,0.214285714286
bombing-r-come,7365,0.289203423386,0.214285714286
career-r-lead to,7365,0.290222023525,0.285714285714
saw-r-wedge,7365,0.291511927414,0.14406779661
come-r-demonstration,7365,0.291613732413,0.285714285714
8 . 7 - magnitude earthquake--hit,7365,0.292074811294,0.214285714286
earthquake--hand out,7365,0.292597459616,0.285714285714
hit-r-rebellion,7365,0.292599000762,0.214285714286
casualty--lead,7365,0.293335535318,0.176470588235
explosion-r-unexploded,7365,0.294317902168,0.300546448087
death-r-strike,7365,0.294326029966,0.214285714286
6 . 1 - magnitude quake--hit,7365,0.295525400144,0.234375
magnitude--panic,7365,0.29604216002,0.285714285714
march--mark,7365,0.296871467054,0.198113207547
3 . 6-r-magnitude,7365,0.296946508982,0.214285714286
burn--dead,7365,0.297314187846,0.285714285714
casualty--kill,7365,0.297435273104,0.357142857143
bombing-r-conflict,7365,0.29749476314,0.285714285714
located--six mile beneath,7365,0.29773113042,0.285714285714
propose--reform,7365,0.297973879059,0.285714285714
musical--swim,7365,0.298309017019,0.212686567164
4 . 3-r-aftershock,7365,0.29847771571,0.214285714286
detonate--knowledge,7365,0.298940736127,0.142857142857
drop-r-life,7365,0.299172767302,0.166666666667
attack-r-bankruptcy,7365,0.299278656996,0.287234042553
address--vote,7365,0.299781843118,0.285714285714
spread-r-strike,7365,0.300188826649,0.232142857143
earthquake--measure,7365,0.300660404307,0.214285714286
evacuate--traffic jam,7365,0.300665747965,0.295518207283
bombing--come,7365,0.301673272595,0.214285714286
break-r-toss,7365,0.302656459244,0.214285714286
cut-r-rescue,7365,0.302958895918,0.285714285714
battle-r-striking,7365,0.303573582036,0.262295081967
6 . 1 - magnitude earthquake--tsunami warning,7365,0.303598743015,0.285714285714
event-r-land,7365,0.303705897907,0.285714285714
decision--throw,7365,0.303757450551,0.214285714286
attack-r-condemnation,7365,0.304192574597,0.285714285714
former--lead,7365,0.304506399878,0.285714285714
make--release,7365,0.30490179034,0.342857142857
experience--swim,7365,0.305235198622,0.214285714286
bankruptcy--fight,7365,0.305497378453,0.269230769231
bankruptcy--striking,7365,0.307263319694,0.290322580645
casualty-r-lead,7365,0.307312012868,0.1875
in panic-r-strike,7365,0.307861815382,0.214285714286
damage-r-hit,7365,0.307975373178,0.214285714286
bombing-r-heighten,7365,0.30805067164,0.285714285714
kill-r-strike,7365,0.308215776439,0.261194029851
struggle-r-trap,7365,0.308743792441,0.357142857143
death toll--see,7365,0.309086556824,0.214285714286
choke-r-toss,7365,0.310210266884,0.285714285714
come-r-death,7365,0.310226246119,0.214285714286
gather-r-try,7365,0.310476327391,0.142857142857
lead--life,7365,0.311028780077,0.186046511628
design-r-experience,7365,0.312556386292,0.298076923077
news-r-spread,7365,0.312598397063,0.214285714286
aftershock--rock,7365,0.313444133518,0.285714285714
snap--success,7365,0.313880680753,0.285714285714
6 . 1 - magnitude earthquake--hit,7365,0.314315823729,0.266666666667
avoid--fight,7365,0.314740723556,0.238095238095
coverage-r-mark,7365,0.314866805412,0.214285714286
protest--strike,7365,0.31555582776,0.302325581395
delighted--frankness,7365,0.316219497474,0.214285714286
casualty-r-confirm,7365,0.31641117408,0.214285714286
keep--strike,7365,0.317371689927,0.214285714286
plan--strike,7365,0.318027074133,0.214285714286
raise--storm,7365,0.318302317638,0.214285714286
design-r-musical,7365,0.318448451059,0.214285714286
achieve--snap,7365,0.318448451059,0.214285714286
depth of just 10 kilometre-r-quake,7365,0.318685552755,0.285714285714
explosion-r-fly,7365,0.318981384788,0.345029239766
bombing-r-condemnation,7365,0.319130306278,0.214285714286
die-r-lead to,7365,0.31985829885,0.214285714286
drop-r-lead,7365,0.319930531852,0.21
lead-r-life,7365,0.320453331617,0.186046511628
drop--lead,7365,0.320453331617,0.186046511628
attack--battle,7365,0.3204804847,0.206349206349
popularity-r-world war ii,7365,0.320523851688,0.253968253968
kill-r-level,7365,0.320928149632,0.285714285714
career--lead to,7365,0.320966882658,0.285714285714
hurl-r-riot,7365,0.321321194491,0.285714285714
tension--uproot,7365,0.321807287174,0.214285714286
bombing-r-located,7365,0.322119076389,0.214285714286
kill-r-see,7365,0.322119076389,0.214285714286
bankruptcy--battle,7365,0.322545937567,0.25
raise--tension,7365,0.322604461935,0.238095238095
condemnation--located,7365,0.323136594572,0.285714285714
dead-r-hurl,7365,0.32399258311,0.285714285714
hit-r-riot,7365,0.324598392091,0.290909090909
kill--rise,7365,0.324816702944,0.285714285714
3 . 6-r-aftershock,7365,0.324974047887,0.285714285714
confirm-r-vary,7365,0.325982568115,0.214285714286
slide down-r-walk,7365,0.326196555771,0.285714285714
battle-r-furious,7365,0.326451859608,0.25
rescue--take,7365,0.326598125901,0.253968253968
increase-r-magnitude,7365,0.327545238186,0.285714285714
drop--life,7365,0.327818503438,0.22
magnitude - 6 . 1 earthquake--strike,7365,0.327957701592,0.285714285714
aftershock--increase,7365,0.327971982796,0.285714285714
damaging-r-hit,7365,0.328293661722,0.285714285714
glamour-r-star,7365,0.328451862109,0.285714285714
concerned--escalate,7365,0.328495020889,0.214285714286
destroy-r-tsunami,7365,0.328965846233,0.285714285714
battle--rage,7365,0.329542305256,0.285714285714
fight-r-flee,7365,0.32956984319,0.214285714286
4 . 0-r-aftershock,7365,0.330113705137,0.285714285714
clash-r-make the round,7365,0.330346250253,0.357142857143
rise-r-see,7365,0.33075329854,0.214285714286
attack-r-occur,7365,0.33075329854,0.214285714286
deny--occur,7365,0.331626605909,0.214285714286
death-r-jolt,7365,0.33247425325,0.357142857143
result-r-tremor,7365,0.332701638966,0.214285714286
casualty--situation,7365,0.333331826847,0.285714285714
it--tsunami,7365,0.333898896519,0.214285714286
news--spread,7365,0.334517853093,0.214285714286
make--musical,7365,0.334517853093,0.214285714286
event--fire,7365,0.335057584882,0.357142857143
battle--suffocate,7365,0.335104730147,0.285714285714
bankruptcy--save,7365,0.335232378045,0.357142857143
blackout--restore,7365,0.335560674799,0.214285714286
kill--panic,7365,0.335573681835,0.285714285714
casualty-r-situation,7365,0.335616181694,0.214285714286
unexploded--wedge,7365,0.335638481509,0.260956175299
clash-r-respond,7365,0.336240303476,0.285714285714
release-r-world war ii,7365,0.336300535318,0.214285714286
circulate--news,7365,0.337218086666,0.214285714286
issue-r-quake,7365,0.337762058024,0.285714285714
serve-r-world war ii,7365,0.337952872703,0.285714285714
mark-r-strike,7365,0.340567489027,0.248091603053
kill-r-slip,7365,0.34095561022,0.285714285714
no_relation,7365,0.340973254358,0.260169373293
6 . 0--blackout,7365,0.341356797696,0.214285714286
hit-r-tremor,7365,0.342035687726,0.285714285714
damaging--injure,7365,0.34206530383,0.375
injure-r-magnitude,7365,0.34307376528,0.285714285714
experienced--result,7365,0.344927507653,0.285714285714
erupt-r-march,7365,0.345024374508,0.214285714286
bomb--threaten,7365,0.345242549037,0.247126436782
attack-r-deny,7365,0.34577475805,0.285714285714
gather-r-visit,7365,0.346140863674,0.285714285714
flatten--kill,7365,0.347459384256,0.288288288288
landslide-r-tsunami,7365,0.347561745982,0.285714285714
bomb-r-war,7365,0.348432943842,0.214285714286
musical--turn,7365,0.348934557562,0.284552845528
evacuate-r-landslide,7365,0.349253371126,0.285714285714
it--rock,7365,0.350004817148,0.285714285714
fall--slip,7365,0.351122274032,0.251231527094
decide-r-fire,7365,0.351858007232,0.214285714286
claim--under pressure,7365,0.352531018796,0.357142857143
explosion--saw,7365,0.352860783032,0.237532808399
attend--make,7365,0.35390945669,0.214285714286
break-r-decide,7365,0.354258972199,0.214285714286
attack--bombing,7365,0.354262748523,0.285714285714
avoid--left dead,7365,0.354710278731,0.214285714286
devastate-r-tsunami,7365,0.355406750385,0.306506849315
explosion-r-hearing,7365,0.355534639935,0.285714285714
catch--kill,7365,0.3555391948,0.285714285714
fly--saw,7365,0.355543143405,0.281853281853
decide-r-event,7365,0.355611281264,0.214285714286
die--swim,7365,0.355815946963,0.283950617284
die-r-rescue,7365,0.356197874065,0.357142857143
dead-r-violence,7365,0.356254737671,0.214285714286
escalate--tension,7365,0.356505929056,0.214285714286
help-r-make,7365,0.356545665435,0.214285714286
saw-r-unexploded,7365,0.356566719926,0.238888888889
tension-r-violence - plague,7365,0.356625769545,0.357142857143
die--musical,7365,0.357559869857,0.443925233645
fly-r-hearing,7365,0.357705127635,0.357142857143
feel--prompt,7365,0.358550600044,0.285714285714
cut-r-design,7365,0.358555949689,0.30612244898
6 . 1 magnitude earthquake--strike,7365,0.359089554094,0.285714285714
drop off--slide down,7365,0.360029771257,0.428571428571
hurl-r-strike,7365,0.362269554234,0.285714285714
design--die,7365,0.362811004481,0.3
mobilise--storm,7365,0.363223142728,0.285714285714
frankness--humor,7365,0.363468246294,0.285714285714
casualty--see,7365,0.36397623738,0.285714285714
death toll-r-see,7365,0.364517009166,0.214285714286
rise--see,7365,0.364517009166,0.214285714286
hearing-r-north,7365,0.364517009166,0.214285714286
attack--occur,7365,0.364517009166,0.214285714286
casualty-r-death toll,7365,0.364517009166,0.214285714286
located-r-violence,7365,0.364517009166,0.214285714286
condemnation--violence,7365,0.364517009166,0.214285714286
bombing-r-casualty,7365,0.364897711529,0.285714285714
furious--kill,7365,0.367706819452,0.3
kill--see,7365,0.368421364636,0.285714285714
hold-r-promote,7365,0.36869852188,0.285714285714
hit-r-it,7365,0.370319616798,0.285714285714
delighted-r-humor,7365,0.37082788841,0.357142857143
fly-r-wedge,7365,0.371518202701,0.2109375
concerned--uproot,7365,0.376208167176,0.285714285714
kill-r-magnitude 9 . 1 quake,7365,0.376342460467,0.357142857143
die--take,7365,0.376809308531,0.285714285714
hurl--kill,7365,0.377520289336,0.285714285714
rioting--storm,7365,0.378500416636,0.288888888889
north-r-unexploded,7365,0.379291046675,0.292553191489
consist-r-flee,7365,0.380367134587,0.285714285714
explosion--north,7365,0.380434882019,0.24213836478
feel-r-jolt,7365,0.380727753197,0.357142857143
fear-r-war,7365,0.380781061696,0.285714285714
hurl--inferno,7365,0.382087350717,0.285714285714
