unit,duration,input.events1,input.index,input.number,input.pair1,input.pair1_noOffset,input.pair2,input.pair2_noOffset,input.pair3,input.pair3_noOffset,input.pair4,input.pair4_noOffset,input.pair5,input.pair5_noOffset,input.pair6,input.pair6_noOffset,input.sentence1,input.sentence1_id,job,metrics.avg_annotations,metrics.avg_cos_clarity,metrics.avg_unique_annotations,output.relations_noOffset.annotations,output.relations_noOffset.cos_clarity,output.relations_noOffset.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,- 6 . 0--damage,8,0.5853614399798038,0.5333333333333333
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,- 6 . 0-r-damage,0,0.0,0.0
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,- 6 . 0--quake,0,0.0,0.0
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,- 6 . 0-r-quake,4,0.2990064579016629,0.26666666666666666
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,damage--quake,1,0.08420535719043222,0.06666666666666667
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,damage-r-quake,12,0.8386848455444482,0.8
1303753993,30.933333333333334,- 6 . 0_12_19###damage_43_49###quake_20_25,3,159,"- 6 . 0_12_19, damage_43_49","- 6 . 0, damage","- 6 . 0_12_19, quake_20_25","- 6 . 0, quake","damage_43_49, quake_20_25","damage, quake",nan,nan,nan,nan,nan,nan,A magnitude - 6 . 0 quake can cause severe damage .,20_3ecbplus.xml_9,crowdflower/causal_relations_preliminary_noOffset,27.0,0.79298232054610773,5.0,27,0.79298232054610773,5,15,0.62407837351505269,0.52035639929401167,no_relation,2,0.12342001599503602,0.13333333333333333
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake--it,1,0.10195728046383819,0.06666666666666667
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake-r-it,0,0.0,0.0
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake--experienced,4,0.3017752436926896,0.26666666666666666
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake-r-experienced,0,0.0,0.0
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake--tremor,10,0.838968525832847,0.6666666666666666
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,earthquake-r-tremor,1,0.031234276657364262,0.06666666666666667
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,it--resulting,1,0.10338864587040934,0.06666666666666667
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,it-r-resulting,0,0.0,0.0
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,experienced--resulting,5,0.41958598097765826,0.3333333333333333
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,experienced-r-resulting,0,0.0,0.0
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,resulting--tremor,0,0.0,0.0
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,resulting-r-tremor,4,0.3934953214543144,0.26666666666666666
1303753964,80.733333333333334,"evacuation_158_168###earthquake_111_121###resulting_141_150###it_8_10###experienced_52_63###""tremor""_73_81",1,130,"earthquake_111_121, it_8_10","earthquake, it","earthquake_111_121, experienced_52_63","earthquake, experienced","earthquake_111_121, ""tremor""_73_81","earthquake, tremor","resulting_141_150, it_8_10","it, resulting","resulting_141_150, experienced_52_63","experienced, resulting","resulting_141_150, ""tremor""_73_81","resulting, tremor","Because it didn't down here at Cell Block G . Dubai experienced a slight ""tremor"" today , after a more serious earthquake in Southern Iran , resulting in the evacuation of Emirates Towers and a few other scrapers :",20_10ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,27.0,0.78811040623910067,8.0,27,0.78811040623910067,8,15,0.62476769764424378,0.3599009085329728,no_relation,1,0.004875412308592809,0.06666666666666667
1303532516,40.600000000000001,attack_14_20###foiled_21_27,1,33,"attack_14_20, foiled_21_27","attack, foiled",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Somali pirate attack foiled in Gulf of Aden,12_7ecbplus.xml_1,crowdflower/causal_relations_preliminary_noOffset,15.0,0.93979342348843697,2.0,15,0.93979342348843697,2,15,0.6271408886947224,0.580952380952381,attack--foiled,11,0.7794134680869695,0.7333333333333333
1303532516,40.600000000000001,attack_14_20###foiled_21_27,1,33,"attack_14_20, foiled_21_27","attack, foiled",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Somali pirate attack foiled in Gulf of Aden,12_7ecbplus.xml_1,crowdflower/causal_relations_preliminary_noOffset,15.0,0.93979342348843697,2.0,15,0.93979342348843697,2,15,0.6271408886947224,0.580952380952381,attack-r-foiled,0,0.0,0.0
1303532516,40.600000000000001,attack_14_20###foiled_21_27,1,33,"attack_14_20, foiled_21_27","attack, foiled",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Somali pirate attack foiled in Gulf of Aden,12_7ecbplus.xml_1,crowdflower/causal_relations_preliminary_noOffset,15.0,0.93979342348843697,2.0,15,0.93979342348843697,2,15,0.6271408886947224,0.580952380952381,no_relation,4,0.22058653191303032,0.26666666666666666
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death--rose,3,0.20971780833534256,0.2
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death-r-rose,0,0.0,0.0
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death--shook,0,0.0,0.0
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death-r-shook,5,0.2205762330324762,0.3333333333333333
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death--earthquake,1,0.04241496855051525,0.06666666666666667
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,death-r-earthquake,10,0.7973001601138929,0.6666666666666666
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,aftershock--death,7,0.5287026888420728,0.4666666666666667
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,aftershock-r-death,0,0.0,0.0
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,rose--shook,0,0.0,0.0
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,rose-r-shook,1,0.08784950458608165,0.06666666666666667
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,earthquake--rose,1,0.04241496855051525,0.06666666666666667
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,earthquake-r-rose,0,0.0,0.0
1303753981,39.399999999999999,death_89_94###rose_138_142###shook_21_26###earthquake_114_124###aftershock_10_20,2,147,"death_89_94, rose_138_142","death, rose","death_89_94, shook_21_26","death, shook","death_89_94, earthquake_114_124","death, earthquake","death_89_94, aftershock_10_20","aftershock, death","rose_138_142, shook_21_26","rose, shook","rose_138_142, earthquake_114_124","earthquake, rose",The sixth aftershock shook this southern Iranian island in the Persian Gulf on Monday as death toll from a strong earthquake a day before rose to 10 .,20_2ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset,28.0,0.7332355751067664,7.0,28,0.7332355751067664,7,15,0.63302824091887422,0.42791317256101774,no_relation,0,0.0,0.0
1303754096,66.533333333333331,it_65_67###rocked_68_74###6 . 1 - magnitude quake_11_34###injured_54_61###devastated_93_103###tsunami_129_136###quake_111_116,5,204,"rocked_68_74, 6 . 1 - magnitude quake_11_34","6 . 1 - magnitude quake, rocked","rocked_68_74, injured_54_61","injured, rocked","rocked_68_74, devastated_93_103","devastated, rocked","rocked_68_74, tsunami_129_136","rocked, tsunami","rocked_68_74, quake_111_116","quake, rocked","6 . 1 - magnitude quake_11_34, injured_54_61","6 . 1 - magnitude quake, injured",The strong 6 . 1 - magnitude quake left hundreds more injured as it rocked a region that was devastated by the quake - triggered tsunami of 2004 .,37_10ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,34.0,0.72218538072847416,9.0,34,0.72218538072847416,9,15,0.63864861302180631,0.41498784131953759,6 . 1 - magnitude quake--rocked,8,0.7528874323634179,0.5333333333333333
1303754096,66.533333333333331,it_65_67###rocked_68_74###6 . 1 - magnitude quake_11_34###injured_54_61###devastated_93_103###tsunami_129_136###quake_111_116,5,204,"rocked_68_74, 6 . 1 - magnitude quake_11_34","6 . 1 - magnitude quake, rocked","rocked_68_74, injured_54_61","injured, rocked","rocked_68_74, devastated_93_103","devastated, rocked","rocked_68_74, tsunami_129_136","rocked, tsunami","rocked_68_74, quake_111_116","quake, rocked","6 . 1 - magnitude quake_11_34, injured_54_61","6 . 1 - magnitude quake, injured",The strong 6 . 1 - magnitude quake left hundreds more injured as it rocked a region that was devastated by the quake - triggered tsunami of 2004 .,37_10ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,34.0,0.72218538072847416,9.0,34,0.72218538072847416,9,15,0.63864861302180631,0.41498784131953759,6 . 1 - magnitude quake-r-rocked,1,0.03314496445876348,0.06666666666666667
1303754096,66.533333333333331,it_65_67###rocked_68_74###6 . 1 - magnitude quake_11_34###injured_54_61###devastated_93_103###tsunami_129_136###quake_111_116,5,204,"rocked_68_74, 6 . 1 - magnitude quake_11_34","6 . 1 - magnitude quake, rocked","rocked_68_74, injured_54_61","injured, rocked","rocked_68_74, devastated_93_103","devastated, rocked","rocked_68_74, tsunami_129_136","rocked, tsunami","rocked_68_74, quake_111_116","quake, rocked","6 . 1 - magnitude quake_11_34, injured_54_61","6 . 1 - magnitude quake, injured",The strong 6 . 1 - magnitude quake left hundreds more injured as it rocked a region that was devastated by the quake - triggered tsunami of 2004 .,37_10ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,34.0,0.72218538072847416,9.0,34,0.72218538072847416,9,15,0.63864861302180631,0.41498784131953759,injured--rocked,0,0.0,0.0
