index,output.relations_lemma,aqs,aqs_initial
change--feel,10155,0.295759145265,0.202702702703
expect--repair,10155,0.295865669597,0.169811320755
should--unknown,10155,0.296474220154,0.214285714286
frame--hand,10155,0.296602881896,0.214285714286
check out-r-into,10155,0.296714715337,0.357142857143
escape-r-sentence,10155,0.296802794132,0.238095238095
overpower-r-wear,10155,0.296910905488,0.142857142857
overpower-r-walk,10155,0.296910905488,0.142857142857
fight--fight,10155,0.296963169533,0.166666666667
fight-r-fight,10155,0.296963169533,0.166666666667
drive-r-grab,10155,0.297010650775,0.227091633466
escape-r-search,10155,0.297915490942,0.107142857143
hungry--wet,10155,0.297933997007,0.171428571429
call--fire,10155,0.297955275711,0.228571428571
check into-r-stay,10155,0.298083180289,0.260563380282
close--fight,10155,0.298103563567,0.142857142857
hearing--left,10155,0.298133793059,0.142857142857
capacity-r-online,10155,0.298258310354,0.214285714286
sentence-r-serve,10155,0.298754665911,0.270833333333
restrain--take,10155,0.298783381352,0.214285714286
produce--take,10155,0.298783381352,0.214285714286
hand-r-round,10155,0.298847834724,0.202380952381
face-r-retire,10155,0.298891879263,0.142857142857
elect--face,10155,0.298891879263,0.142857142857
elect-r-face,10155,0.298891879263,0.142857142857
believe--escape,10155,0.299424078905,0.285714285714
probation--violation,10155,0.29945234099,0.246753246753
ask-r-change,10155,0.299570340679,0.173611111111
connect--contingency plan,10155,0.299725217883,0.214285714286
check into--stint,10155,0.300193797595,0.349206349206
mobilization--receive,10155,0.300305085497,0.253968253968
escape--serve,10155,0.301135305687,0.171428571429
online--update,10155,0.30115681179,0.285714285714
judgment-r-sue,10155,0.301499532775,0.214285714286
claim-r-help,10155,0.301990288202,0.214285714286
escape-r-force,10155,0.301996297695,0.214285714286
pull on-r-transfer,10155,0.302145467148,0.214285714286
service--traffic,10155,0.30215797293,0.214285714286
fire-r-restrain,10155,0.302384843942,0.285714285714
corner-r-damage,10155,0.302396488881,0.183673469388
damage--need,10155,0.303125149665,0.285714285714
receive--sentence,10155,0.303242579932,0.285714285714
find-r-use,10155,0.303419166547,0.285714285714
round-r-urge on,10155,0.303709612784,0.142857142857
round--urge on,10155,0.303709612784,0.142857142857
escape--fire,10155,0.303797711958,0.214285714286
hurt--response,10155,0.304024101964,0.214285714286
heist-r-robbery,10155,0.304101648347,0.176767676768
in flame-r-walk out,10155,0.304270572442,0.214285714286
belief--cost,10155,0.304494639944,0.214285714286
fire-r-know,10155,0.304679520849,0.214285714286
contingency plan--use,10155,0.304892546367,0.214285714286
action--recapture,10155,0.305116614296,0.214285714286
appearance--attorney,10155,0.305324907754,0.142857142857
find-r-shackle,10155,0.306272708776,0.166666666667
depend--repair time,10155,0.306369385085,0.214285714286
end-r-fire,10155,0.306426954426,0.214285714286
flee-r-handcuff,10155,0.30662527228,0.214285714286
brief--unplanned,10155,0.306945577474,0.214285714286
ram--theft,10155,0.30740892946,0.357142857143
paralyzed-r-surprising,10155,0.307451174189,0.214285714286
at large--find,10155,0.307999234309,0.214285714286
allow--placement,10155,0.308027417663,0.357142857143
affect-r-service,10155,0.308274460509,0.2
beat-r-punch,10155,0.308362599369,0.214285714286
frame-r-put down,10155,0.30838101609,0.142857142857
check into-r-treatment,10155,0.308462889817,0.257142857143
burglary--commit,10155,0.308955921158,0.214285714286
step up-r-third,10155,0.30906564616,0.224489795918
placement--vet,10155,0.309134596805,0.30612244898
conviction--stab,10155,0.309372589003,0.253968253968
case--probation,10155,0.309703088457,0.285714285714
arrest--make,10155,0.309749932854,0.3
arrival-r-case,10155,0.310119258044,0.285714285714
escape--recognize,10155,0.310382843852,0.214285714286
experienced-r-outage,10155,0.310476982894,0.214285714286
ask--feel,10155,0.310901589696,0.142857142857
assist-r-cause,10155,0.311217899026,0.285714285714
damage--problem,10155,0.311268793565,0.357142857143
downtime-r-experienced,10155,0.311295516521,0.272108843537
convict--survive,10155,0.311678812141,0.214285714286
attack-r-survive,10155,0.311907837807,0.285714285714
grab--worth,10155,0.312907389967,0.231759656652
explain-r-problem,10155,0.312918123511,0.214285714286
steal-r-walk,10155,0.313369187263,0.169811320755
rehab--serve,10155,0.313758434159,0.142857142857
case--treatment,10155,0.31391489375,0.214285714286
charge-r-suffer,10155,0.314161071578,0.214285714286
ask--find,10155,0.314432797599,0.285714285714
fix line monopoly--state - own,10155,0.314493134305,0.214285714286
crash-r-grab,10155,0.314717843706,0.285714285714
assault-r-indecency,10155,0.315251098137,0.190909090909
escape-r-steal,10155,0.315293643982,0.285714285714
recapture--termination,10155,0.315296806387,0.214285714286
decide-r-fire,10155,0.315781104937,0.224489795918
handcuff--overpower,10155,0.3160562704,0.214285714286
firing--move,10155,0.316191890963,0.214285714286
call--receive,10155,0.316407050014,0.214285714286
arrest--deadline,10155,0.316467997927,0.214285714286
fall--nominate,10155,0.316917957655,0.224489795918
estimate--worth,10155,0.317035651563,0.25
change--escape,10155,0.317223054303,0.285714285714
result in--sever,10155,0.317284900331,0.214285714286
floor--hand,10155,0.317930687671,0.142857142857
depend-r-repair,10155,0.31799083124,0.224489795918
hire--rehab,10155,0.318037907554,0.214285714286
connect-r-scramble,10155,0.318078914405,0.214285714286
notify-r-receive,10155,0.318156121901,0.198630136986
lockdown--trigger,10155,0.318387113259,0.214285714286
heist--spate,10155,0.318534872212,0.158273381295
frame-r-survive,10155,0.318726629899,0.214285714286
sentence-r-theft,10155,0.318754544382,0.291262135922
suffer--try,10155,0.31883903609,0.214285714286
find--shackle,10155,0.318843648491,0.214285714286
case--check into,10155,0.318897071907,0.185185185185
repair-r-use,10155,0.319081235958,0.214285714286
affect--browse,10155,0.319249546318,0.285714285714
beat-r-round,10155,0.319660046099,0.214285714286
escape-r-try,10155,0.31967348199,0.215596330275
check into--require,10155,0.319707536412,0.238095238095
house-r-incident,10155,0.319819836005,0.142857142857
house--incident,10155,0.319819836005,0.142857142857
disciplinary--incident,10155,0.319819836005,0.142857142857
incident--recapture,10155,0.319819836005,0.142857142857
estimate-r-worth,10155,0.320263756194,0.3125
smash--steal,10155,0.320289610135,0.214285714286
add-r-sentence,10155,0.320678432862,0.214285714286
adsl internet connection-r-responsible,10155,0.321126589208,0.214285714286
check in--violation,10155,0.32116039509,0.214285714286
drive--fire,10155,0.321374741061,0.214285714286
fallout--house,10155,0.321585432318,0.142857142857
fallout-r-house,10155,0.321585432318,0.142857142857
disciplinary--fallout,10155,0.321585432318,0.142857142857
sentence--transfer,10155,0.321634797966,0.214285714286
rehab--treatment,10155,0.321827321986,0.357142857143
escape-r-manhunt,10155,0.321998956552,0.142857142857
fire--knock down,10155,0.322396248139,0.307692307692
online-r-update,10155,0.322546426397,0.285714285714
capture-r-receive,10155,0.322691899568,0.357142857143
claim-r-need,10155,0.322862027167,0.214285714286
manage--rise,10155,0.323198438587,0.285714285714
disrupt--problem,10155,0.323247630428,0.214285714286
convict-r-serve,10155,0.323557837243,0.142857142857
receive--recognize,10155,0.32362553143,0.142857142857
receive-r-recognize,10155,0.32362553143,0.142857142857
one--receive,10155,0.32362553143,0.142857142857
receive-r-transfer,10155,0.32362553143,0.142857142857
one--transfer,10155,0.32362553143,0.142857142857
one-r-receive,10155,0.32362553143,0.142857142857
one-r-transfer,10155,0.32362553143,0.142857142857
disciplinary-r-elect,10155,0.324015495977,0.285714285714
escape-r-move to,10155,0.324332032568,0.142857142857
move to-r-search,10155,0.324332032568,0.142857142857
pat - downs-r-search,10155,0.324332032568,0.142857142857
move to--search,10155,0.324332032568,0.142857142857
commit--rape,10155,0.324345521234,0.212290502793
case--require,10155,0.325062968654,0.214285714286
own by--service,10155,0.325124591962,0.171428571429
cut-r-own by,10155,0.325525391267,0.204081632653
assault-r-sentence,10155,0.325538508588,0.265988372093
blaze-r-break out,10155,0.326347441415,0.285714285714
check-r-interested,10155,0.326623546317,0.214285714286
stab--visit,10155,0.32665457938,0.191919191919
keep a hold on-r-round,10155,0.326813329823,0.182389937107
manage-r-restore,10155,0.32689632631,0.285714285714
alarm--blaze,10155,0.326998304516,0.357142857143
handcuff-r-steal,10155,0.327011020576,0.216666666667
handcuff--take off,10155,0.327184502876,0.285714285714
damage--punch,10155,0.327243476787,0.171428571429
blow--land,10155,0.327898867221,0.232142857143
placement-r-vet,10155,0.327907305902,0.214285714286
move to--question,10155,0.328047395168,0.214285714286
force--run,10155,0.328639833447,0.232142857143
escape--shake - up,10155,0.328785326686,0.214285714286
call-r-escape,10155,0.328785326686,0.214285714286
escape-r-fallout,10155,0.32893494584,0.264423076923
retain-r-round,10155,0.329350361333,0.152046783626
fix line monopoly--responsible,10155,0.329890298332,0.214285714286
fire--need,10155,0.3299999374,0.285714285714
action--incident,10155,0.330008501665,0.142857142857
face-r-on the run,10155,0.330008501665,0.142857142857
fallout--on the run,10155,0.330008501665,0.142857142857
convict--incident,10155,0.330008501665,0.142857142857
face--on the run,10155,0.330008501665,0.142857142857
act-r-stir,10155,0.33029581727,0.183673469388
arrival-r-drive,10155,0.330554517777,0.357142857143
deadline-r-make,10155,0.33064704925,0.214285714286
catch-r-fire,10155,0.330684066881,0.3
face-r-find,10155,0.330795020779,0.1875
agree--placement,10155,0.331604523057,0.224489795918
handcuff-r-pull,10155,0.331608495517,0.214285714286
make off-r-reverse,10155,0.331691715288,0.214285714286
appear--survive,10155,0.331998994243,0.285714285714
check into-r-rehab,10155,0.332137559962,0.336371527778
action-r-fallout,10155,0.332313744672,0.285714285714
imprison--sentence,10155,0.332427320275,0.166666666667
claim--need,10155,0.332566551552,0.214285714286
claim--help,10155,0.332566551552,0.214285714286
check--fire,10155,0.332605684745,0.30612244898
life in prison--pull on,10155,0.332866604961,0.285714285714
push out-r-spin,10155,0.332982322992,0.214285714286
assess--work,10155,0.333178150564,0.214285714286
bring in-r-replacement,10155,0.333466921314,0.214285714286
renew-r-shake - up,10155,0.333667901145,0.214285714286
assault-r-conviction,10155,0.333697355339,0.285714285714
believe--surprising,10155,0.333731488109,0.285714285714
confirm--problem,10155,0.333807485306,0.224489795918
escape--produce,10155,0.33390280199,0.285714285714
estimate-r-repair,10155,0.334323605193,0.285714285714
expect--sub - sea repair,10155,0.334869775824,0.285714285714
sentence--stab,10155,0.334890315422,0.183673469388
expect-r-repair,10155,0.335100580518,0.219696969697
enter--shopping,10155,0.335237807607,0.285714285714
disrupt--telecom service,10155,0.335340477067,0.214285714286
land--punch,10155,0.33539576989,0.214285714286
cache solution-r-p2p traffic,10155,0.335478268504,0.357142857143
fire-r-hire,10155,0.335643732732,0.264367816092
send--vet,10155,0.335707945155,0.30612244898
fallout--recapture,10155,0.335862467392,0.214285714286
finalize-r-permit,10155,0.33596518431,0.285714285714
access--p2p traffic,10155,0.335965913954,0.285714285714
depend--problem,10155,0.336025093266,0.224489795918
blaze--call in,10155,0.336032641321,0.214285714286
additional--service,10155,0.336093372914,0.214285714286
impact--repair,10155,0.336148261407,0.238095238095
find--try,10155,0.33669059689,0.2
find--prohibit,10155,0.33669059689,0.2
drunk--violation,10155,0.336699444207,0.285714285714
blow--punch,10155,0.336713745712,0.238095238095
serve-r-use,10155,0.336774428743,0.285714285714
block--sever,10155,0.337308276641,0.214285714286
move to--pat - downs,10155,0.337358123753,0.214285714286
dominate--fight,10155,0.337668957927,0.142857142857
beat--fight,10155,0.337668957927,0.142857142857
drive--lie,10155,0.337695177623,0.142857142857
accuse-r-attack,10155,0.337802077806,0.285714285714
break-r-seacom,10155,0.337885459231,0.214285714286
disrupt-r-telecom service,10155,0.33796969624,0.214285714286
bomb--hand,10155,0.338579186977,0.142857142857
bomb--frame,10155,0.338579186977,0.142857142857
put down--round,10155,0.338579186977,0.142857142857
bomb-r-round,10155,0.338579186977,0.142857142857
additional-r-work,10155,0.338655075499,0.214285714286
experience-r-notice,10155,0.338803632803,0.214285714286
heist-r-spate,10155,0.339350509113,0.156862745098
estimate-r-set fire,10155,0.339363890432,0.183673469388
hit--spate,10155,0.339502535055,0.20618556701
contingency--implement,10155,0.339696493915,0.214285714286
escape-r-use,10155,0.339792981925,0.214285714286
decide--stay,10155,0.339858641134,0.285714285714
capacity-r-secure,10155,0.339929474766,0.285714285714
frame--put down,10155,0.340074962141,0.214285714286
problem--repair time,10155,0.340445258281,0.285714285714
land-r-round,10155,0.340528869811,0.210280373832
traffic priority-r-work,10155,0.3408670513,0.214285714286
force-r-handcuff,10155,0.340934442533,0.214285714286
escape--retire,10155,0.341005860812,0.285714285714
repair--weather,10155,0.341241845827,0.214285714286
pat - downs-r-question,10155,0.341761842859,0.214285714286
close-r-fight,10155,0.341925167852,0.238095238095
scoop up-r-set fire,10155,0.34214560036,0.366141732283
at large--wet,10155,0.342217256977,0.214285714286
say-r-send,10155,0.342847472416,0.357142857143
smash-r-steal,10155,0.343076820781,0.285714285714
cut-r-service,10155,0.343133270421,0.219730941704
block--service,10155,0.343200695735,0.206349206349
job--return,10155,0.343284893042,0.214285714286
check out--into,10155,0.343365784345,0.285714285714
play-r-serve,10155,0.343561814305,0.142857142857
play-r-relieved,10155,0.343561814305,0.142857142857
play--serve,10155,0.343561814305,0.142857142857
play--relieved,10155,0.343561814305,0.142857142857
name--relieved,10155,0.343561814305,0.142857142857
duty-r-name,10155,0.343561814305,0.142857142857
experience--notice,10155,0.343808116407,0.214285714286
contingency-r-plan,10155,0.343990389712,0.214285714286
drive--enter,10155,0.344034808059,0.285714285714
call-r-decision,10155,0.344073351117,0.357142857143
cost-r-stubbornness,10155,0.34439115111,0.285714285714
attack-r-visit,10155,0.34442741779,0.214285714286
check into--rehab,10155,0.344580094068,0.286259541985
repair--service,10155,0.344680907697,0.214285714286
restore-r-work,10155,0.344848496689,0.214285714286
grab-r-smash,10155,0.345115308422,0.285714285714
destroy--foul play,10155,0.345156750415,0.285714285714
responsible--state - own,10155,0.345166093318,0.214285714286
investigation--pend,10155,0.345225734969,0.428571428571
handcuff-r-take,10155,0.345271850923,0.357142857143
blaze--tackle,10155,0.345322705628,0.375
indicate-r-telecommunications,10155,0.345336073957,0.214285714286
elect-r-escape,10155,0.345577418151,0.214285714286
incident--stab,10155,0.345580945283,0.224489795918
choose-r-rehab,10155,0.345716551858,0.214285714286
decide--go,10155,0.345755180567,0.285714285714
ask-r-wet,10155,0.345935245697,0.214285714286
ask-r-shoeless,10155,0.345935245697,0.214285714286
help--rehab,10155,0.346042374861,0.285714285714
escape--force,10155,0.346386880164,0.214285714286
assault--indecency,10155,0.346454649488,0.255555555556
drive-r-estimate,10155,0.346870619459,0.285714285714
repair-r-weather condition,10155,0.346904248579,0.253968253968
complain-r-connectivity,10155,0.34700589353,0.214285714286
sentence-r-violation,10155,0.347051540021,0.224489795918
experience-r-repair time,10155,0.347619343414,0.285714285714
news--think,10155,0.347706076265,0.285714285714
arrest--confusion,10155,0.348059334407,0.285714285714
break down-r-utilize,10155,0.348143149754,0.214285714286
count-r-stop,10155,0.348202579374,0.18009478673
fallout--incident,10155,0.34825779461,0.214285714286
corner--land,10155,0.348309339429,0.253968253968
concern-r-survey,10155,0.348624359601,0.285714285714
capacity-r-traffic priority,10155,0.348691866537,0.214285714286
hold hostage--transfer,10155,0.348706768998,0.214285714286
answer-r-handcuff,10155,0.348980060354,0.214285714286
check - in-r-order,10155,0.349118308588,0.357142857143
operational permit--permit,10155,0.349180804362,0.285714285714
have enough--publish,10155,0.34950622214,0.214285714286
fallout--termination,10155,0.349634217504,0.357142857143
put on-r-steal,10155,0.349771655752,0.214285714286
flee-r-leave,10155,0.349771655752,0.214285714286
flee--steal,10155,0.349771655752,0.214285714286
leave--put on,10155,0.349771655752,0.214285714286
leave-r-put on,10155,0.349771655752,0.214285714286
arrest-r-make,10155,0.350111931773,0.214285714286
move-r-replace,10155,0.350414472159,0.256756756757
in wheelchair--transfer,10155,0.350760218939,0.214285714286
call--escape,10155,0.351146875552,0.214285714286
escape-r-renew,10155,0.351146875552,0.214285714286
drive-r-take,10155,0.351270594026,0.171428571429
fight--round,10155,0.351319199386,0.218
restore-r-traffic,10155,0.351534327622,0.214285714286
service-r-traffic,10155,0.351534327622,0.214285714286
drive-r-wish,10155,0.351700820101,0.179577464789
permit--receive,10155,0.351794068755,0.235074626866
defensive--face,10155,0.352612873085,0.214285714286
anonymous--drive,10155,0.353151695554,0.279874213836
escape-r-recapture,10155,0.353236613328,0.285714285714
cruise--win,10155,0.353346257346,0.214285714286
retain--round,10155,0.353744330163,0.179012345679
corner--damage,10155,0.353852826371,0.214285714286
associate--current,10155,0.354596518987,0.214285714286
associate--sub - sea repair,10155,0.354596518987,0.214285714286
arrive--farm,10155,0.354602204057,0.285714285714
arson-r-destroy,10155,0.35478556039,0.285714285714
attribute-r-cable cut,10155,0.3553748071,0.285714285714
arson--devastate,10155,0.355383780796,0.285714285714
defensive-r-try,10155,0.355504493497,0.214285714286
consider--dangerous,10155,0.3557539479,0.214285714286
consider--escape,10155,0.3557539479,0.214285714286
consequence-r-escape,10155,0.355875415566,0.285714285714
take--unharmed,10155,0.356007989273,0.214285714286
take-r-unharmed,10155,0.356007989273,0.214285714286
block-r-service,10155,0.356138634537,0.208609271523
finding-r-treatment,10155,0.356612635513,0.285714285714
commit--know,10155,0.356640449487,0.285714285714
escape-r-take hostage,10155,0.356746156451,0.224489795918
recover--round,10155,0.356877997696,0.155241935484
keep a hold on--round,10155,0.357006448284,0.206106870229
charge--supervision,10155,0.357167972331,0.238095238095
rape-r-sentence,10155,0.357261111984,0.246753246753
intent--rape,10155,0.357405878968,0.206395348837
arrest-r-confusion,10155,0.357451006355,0.285714285714
disciplinary-r-on the run,10155,0.357484551553,0.285714285714
commit--imprison,10155,0.358035622784,0.285714285714
escape-r-lockdown,10155,0.358149714986,0.214285714286
take-r-take hostage,10155,0.358149714986,0.214285714286
take--take hostage,10155,0.358149714986,0.214285714286
retain--stop,10155,0.358515963893,0.225071225071
damage--result,10155,0.358520262626,0.253968253968
fire--produce,10155,0.358697195107,0.214285714286
full capacity-r-service,10155,0.358781746782,0.214285714286
downtime--problem,10155,0.35885961098,0.277777777778
choice--object,10155,0.359039840623,0.220779220779
burn--dissolution,10155,0.359433937606,0.285714285714
pull on-r-sentence,10155,0.360110399383,0.285714285714
browse--outage,10155,0.360544073615,0.214285714286
defensive-r-shackle,10155,0.360679684783,0.285714285714
fight-r-stop,10155,0.361345305991,0.194563662375
arrive-r-fire,10155,0.361372068192,0.321167883212
help-r-hire,10155,0.361514248759,0.285714285714
make off-r-ram,10155,0.361531072578,0.263736263736
fire--spread,10155,0.361552250693,0.285714285714
injure-r-try,10155,0.361600040453,0.214285714286
stable--traffic,10155,0.36173577424,0.285714285714
drive-r-elect,10155,0.362060660491,0.214285714286
drive--elect,10155,0.362060660491,0.214285714286
escape--renew,10155,0.362104682946,0.285714285714
negotiate--register,10155,0.362310094501,0.142857142857
count--sixth,10155,0.36265622165,0.247044917258
appear--blow,10155,0.363163672728,0.183673469388
check into--check out,10155,0.363364500908,0.417582417582
drop-r-give,10155,0.363972553676,0.20608974359
improve-r-win,10155,0.36407151041,0.285714285714
offender--serve,10155,0.364084617873,0.285714285714
handcuff--pull,10155,0.364130952462,0.285714285714
arrival-r-sentence,10155,0.364188826655,0.285714285714
arrival-r-comply,10155,0.364188826655,0.285714285714
dominate--knock out,10155,0.3641958701,0.214285714286
drama--rehab,10155,0.364295378194,0.214285714286
end-r-land,10155,0.364304842427,0.214285714286
action-r-escape,10155,0.364309629277,0.324675324675
impact--sub - sea repair,10155,0.364558184869,0.357142857143
escape--on the run,10155,0.365110538238,0.285714285714
face-r-fallout,10155,0.365154961743,0.285714285714
give-r-need,10155,0.365237887783,0.357142857143
accuse--charge,10155,0.365272447405,0.285714285714
left-r-walk,10155,0.365415739613,0.190476190476
expect-r-service,10155,0.365498123548,0.214285714286
should-r-unknown,10155,0.365691316844,0.214285714286
firing-r-move,10155,0.365819984116,0.285714285714
heist--pull off,10155,0.366084659416,0.285714285714
notify-r-permit,10155,0.366196446977,0.271276595745
appear--corner,10155,0.366898832229,0.185567010309
frame--round,10155,0.367194997291,0.224489795918
outage-r-traffic,10155,0.367802658454,0.214285714286
fight--sixth,10155,0.368304733976,0.185546875
manhunt-r-recognize,10155,0.368793841022,0.214285714286
pull off--transfer,10155,0.368796231927,0.285714285714
fight--help,10155,0.368797564659,0.214285714286
cooperation--work,10155,0.368854697871,0.285714285714
agree--send,10155,0.369020016985,0.285714285714
drive--probation,10155,0.369082671726,0.238317757009
hit-r-spate,10155,0.369413362693,0.22754491018
connect--operate,10155,0.369634994131,0.285714285714
appear--round,10155,0.37032350668,0.214285714286
arrest-r-drive,10155,0.370412158352,0.142857142857
convict-r-survive,10155,0.370495617571,0.214285714286
it--serve,10155,0.370557092459,0.214285714286
it-r-serve,10155,0.370557092459,0.214285714286
face--prohibit,10155,0.370557092459,0.214285714286
face--shackle,10155,0.370557092459,0.214285714286
face-r-shackle,10155,0.370557092459,0.214285714286
face-r-try,10155,0.370557092459,0.214285714286
indecency--it,10155,0.370557092459,0.214285714286
expect--service,10155,0.370916633776,0.214285714286
expect-r-use,10155,0.370916633776,0.214285714286
cache solution--use,10155,0.371106252652,0.285714285714
sixth-r-stop,10155,0.371184005441,0.179487179487
round--triumphant,10155,0.371284877263,0.285714285714
escape-r-question,10155,0.371440969728,0.214285714286
choose--remain,10155,0.371785065294,0.214285714286
factor-r-sub - sea repair,10155,0.372179938661,0.285714285714
deny-r-dispute,10155,0.37235035571,0.285714285714
connect-r-implement,10155,0.372756003764,0.285714285714
call-r-notify,10155,0.372772424484,0.285714285714
drop--sixth,10155,0.373290932193,0.175986842105
concern--store,10155,0.373341870956,0.285714285714
right-r-stop,10155,0.373467630245,0.214285714286
corner--sixth,10155,0.373926676816,0.173913043478
punch--sixth,10155,0.373926676816,0.173913043478
pat - downs--subject to,10155,0.374339076559,0.214285714286
investigate-r-need,10155,0.374385739081,0.214285714286
give--stab,10155,0.37453816434,0.169014084507
additional--restoration,10155,0.374596892787,0.285714285714
step up--tactic,10155,0.374617689114,0.285714285714
escape--sentence,10155,0.374626852288,0.285714285714
convict-r-on the run,10155,0.374787213118,0.375
find-r-try,10155,0.375027912752,0.243243243243
escape--handcuff,10155,0.375114991931,0.214285714286
hand down--stint,10155,0.375140835515,0.285714285714
handcuff--unharmed,10155,0.375442413095,0.357142857143
damage--land,10155,0.37558029292,0.214285714286
check into-r-violate,10155,0.375869365785,0.384615384615
stay-r-tell,10155,0.37616397111,0.214285714286
conviction--incident,10155,0.376319460261,0.224489795918
steal-r-wear,10155,0.376442204857,0.285714285714
downtime--downtime,10155,0.376611577204,0.285714285714
dissolution-r-run,10155,0.377247791377,0.285714285714
escape--move to,10155,0.377489278017,0.214285714286
run-r-take,10155,0.377493886596,0.357142857143
indicate--initial estimate,10155,0.377935741149,0.285714285714
capacity-r-work,10155,0.378483293848,0.285714285714
face--retire,10155,0.378511580812,0.214285714286
affect-r-communication,10155,0.378576676448,0.238095238095
knockout--win,10155,0.378673519897,0.357142857143
factor-r-weather,10155,0.378713929268,0.285714285714
break up--try,10155,0.37889234442,0.214285714286
stir-r-urge on,10155,0.379007564364,0.285714285714
sanction-r-treatment,10155,0.379949576713,0.285714285714
cut--service,10155,0.380201813607,0.330943847073
charge-r-suspicion,10155,0.38024948236,0.285714285714
charge--receive,10155,0.380301218128,0.214285714286
act-r-round,10155,0.380500982987,0.232142857143
move to-r-question,10155,0.381300678799,0.214285714286
face--incident,10155,0.381313474323,0.214285714286
pull-r-walk,10155,0.381501722539,0.214285714286
answer--pull,10155,0.381501722539,0.214285714286
convict-r-walk,10155,0.381501722539,0.214285714286
cache solution--serve,10155,0.381540587275,0.357142857143
affect-r-attribute,10155,0.381670010232,0.285714285714
force--take,10155,0.381852280441,0.238095238095
experience--repair time,10155,0.382003556377,0.357142857143
use--without,10155,0.382031126663,0.357142857143
connect-r-contingency,10155,0.382052258606,0.285714285714
home--ram,10155,0.382104454395,0.286363636364
blow-r-land,10155,0.382254699107,0.285714285714
depend--estimate,10155,0.382664135956,0.253968253968
homecoming-r-play,10155,0.382860539035,0.357142857143
attack-r-fire,10155,0.382925572686,0.357142857143
fifth-r-land,10155,0.383168770838,0.253968253968
bring in--replacement,10155,0.383206302418,0.357142857143
one--tip,10155,0.383883679947,0.214285714286
downtime-r-notice,10155,0.384157448617,0.285714285714
floor--knockout,10155,0.38439619069,0.220779220779
damage--telecommunications,10155,0.384479854932,0.333333333333
downtime-r-explain,10155,0.384553998742,0.303571428571
check into-r-require,10155,0.384878697159,0.3
block--cut,10155,0.385608665935,0.253968253968
reverse--set fire,10155,0.38567787732,0.286885245902
case--receive,10155,0.385824619651,0.214285714286
monitor--traffic,10155,0.385985004565,0.285714285714
drop-r-stop,10155,0.386004934082,0.200441919192
attack--extinguish,10155,0.38619806809,0.357142857143
fifth-r-right,10155,0.386282031324,0.166666666667
hit-r-robbery,10155,0.386407735731,0.267123287671
heist--robbery,10155,0.386444672859,0.296650717703
beat-r-frame,10155,0.387151822541,0.285714285714
implement--plan,10155,0.387552539197,0.214285714286
break--indication,10155,0.38760887214,0.357142857143
in flame--walk out,10155,0.387609165831,0.285714285714
lie-r-tell,10155,0.388171773789,0.214285714286
implement-r-scramble,10155,0.388324947896,0.3
convict-r-termination,10155,0.388525310902,0.285714285714
rehab-r-sentence,10155,0.388640543388,0.214285714286
receive--survive,10155,0.388835408412,0.214285714286
cost--return,10155,0.388955509199,0.285714285714
indecency-r-serve,10155,0.389041998761,0.238095238095
finish--knock out,10155,0.389551721668,0.285714285714
sentence--try,10155,0.389644863424,0.214285714286
convict-r-face,10155,0.389750063214,0.214285714286
convict--face,10155,0.389750063214,0.214285714286
right-r-struggle,10155,0.389969988465,0.171428571429
know-r-should,10155,0.389992498921,0.214285714286
block--incident,10155,0.390215326754,0.285714285714
manhunt--pull off,10155,0.390306108741,0.214285714286
manhunt-r-pull off,10155,0.390306108741,0.214285714286
check into--rehire,10155,0.390443079342,0.285714285714
lawyer--sign off,10155,0.390771848587,0.357142857143
count--give,10155,0.391041371123,0.227438136827
build-r-try they hand,10155,0.391325937325,0.285714285714
connection-r-disrupt,10155,0.391461821718,0.285714285714
landing-r-tactic,10155,0.391828414095,0.253968253968
charge--survive,10155,0.391916556962,0.214285714286
jailbreak-r-pat - downs,10155,0.392040160385,0.214285714286
mobility--question,10155,0.392190708339,0.285714285714
fire--survey,10155,0.392639728909,0.285714285714
sanction--treatment,10155,0.392671876332,0.214285714286
drive--take hostage,10155,0.392732648658,0.214285714286
escape--pat - downs,10155,0.393102441832,0.214285714286
escape--steal,10155,0.393263298694,0.285714285714
burglary--intent,10155,0.393362905137,0.285714285714
feedback--suggest,10155,0.393607107231,0.357142857143
restoration--secure,10155,0.39379146614,0.285714285714
finish-r-knock out,10155,0.394081364878,0.214285714286
hand down-r-sentence,10155,0.394211415702,0.285714285714
round-r-struggle,10155,0.394238052662,0.176470588235
arrival--check into,10155,0.394286050517,0.285714285714
estimate--wish,10155,0.394718256561,0.285714285714
imprison-r-theft,10155,0.39495068881,0.285714285714
overpower--wear,10155,0.395090001798,0.214285714286
escape--flee,10155,0.395109682742,0.428571428571
add--serve,10155,0.395199610755,0.285714285714
steal--walk,10155,0.395324694473,0.268656716418
land-r-sixth,10155,0.395595715865,0.171428571429
land--sixth,10155,0.395595715865,0.171428571429
establish--treatment,10155,0.395734783734,0.267857142857
renew--shake - up,10155,0.395737555993,0.285714285714
break up-r-try,10155,0.396042263346,0.285714285714
decide-r-have enough,10155,0.39628375934,0.357142857143
call - out-r-notify,10155,0.396388821127,0.348148148148
make off-r-smash,10155,0.396671806424,0.374643874644
burglary-r-imprison,10155,0.397353540111,0.285714285714
push out-r-replacement,10155,0.397399640527,0.285714285714
pat - downs--search,10155,0.39761677688,0.285714285714
