index,output.relations_noOffset,aqs,aqs_initial
interested--see,10155,0.285481989041,0.214285714286
left--tactics,10155,0.285589301337,0.142857142857
landing--left,10155,0.28620593826,0.232142857143
mobilization--notified,10155,0.286345242316,0.198198198198
captured--on the run,10155,0.28646724375,0.285714285714
ended--landed,10155,0.286587273878,0.142857142857
heist-r-pulled off,10155,0.286625450293,0.214285714286
checked-r-fire,10155,0.286648732099,0.214285714286
arrest--probation,10155,0.286742805627,0.230769230769
stolen-r-worth,10155,0.287105765518,0.142857142857
broke out--fought,10155,0.28724194318,0.214285714286
attack--break up,10155,0.287805178765,0.214285714286
disciplinary-r-retire,10155,0.287892468929,0.214285714286
beating--punch,10155,0.287928522958,0.142857142857
escaped-r-shackled,10155,0.288020849819,0.214285714286
grabbed-r-wished,10155,0.28842316581,0.231638418079
flowing--stable,10155,0.288822045624,0.214285714286
chants-r-round,10155,0.288944272918,0.179487179487
drive--released,10155,0.289215037433,0.214285714286
fight--round,10155,0.289498915907,0.194915254237
break--take,10155,0.289714400165,0.214285714286
indications--take,10155,0.289714400165,0.214285714286
associated--weather,10155,0.289875743221,0.285714285714
fire--interested,10155,0.289912456211,0.214285714286
fled--question,10155,0.289985234795,0.214285714286
connecting-r-operates,10155,0.290034815487,0.214285714286
frame--survived,10155,0.290133337166,0.142857142857
handcuffed--wearing,10155,0.290398656588,0.214285714286
charge--revoked,10155,0.290529709669,0.183673469388
asked--fire,10155,0.291256462786,0.214285714286
escaping-r-setting fire,10155,0.291489040516,0.214285714286
making off--set fire,10155,0.292573909716,0.166666666667
action--disciplinary,10155,0.292655546981,0.183673469388
know--should,10155,0.29299959127,0.142857142857
sentences-r-tried,10155,0.293058193272,0.142857142857
expected--repair,10155,0.294415117583,0.169811320755
blaze-r-fought,10155,0.294457359841,0.214285714286
drive--produced,10155,0.294535932918,0.142857142857
charges-r-received,10155,0.294535932918,0.142857142857
drive-r-fired,10155,0.294535932918,0.142857142857
drive-r-produced,10155,0.294535932918,0.142857142857
break up-r-charges,10155,0.294535932918,0.142857142857
break up--charges,10155,0.294535932918,0.142857142857
charges-r-tried,10155,0.294535932918,0.142857142857
charges--suffered,10155,0.294535932918,0.142857142857
commit-r-sentences,10155,0.294535932918,0.142857142857
drive-r-restrained,10155,0.294535932918,0.142857142857
fit--return,10155,0.294836341284,0.214285714286
conviction-r-sentence,10155,0.295029837918,0.214285714286
incident-r-resulted in,10155,0.295035116708,0.285714285714
attorney-r-rehire,10155,0.295241106328,0.285714285714
change--felt,10155,0.295554617688,0.202702702703
constituted-r-dispute,10155,0.295645709055,0.285714285714
frame--hand,10155,0.295726225999,0.214285714286
filed-r-terminated,10155,0.296154222666,0.214285714286
hungry--wet,10155,0.296381724576,0.171428571429
should--unknown,10155,0.296440238506,0.214285714286
connected--contingency plans,10155,0.296545287588,0.214285714286
overpowered-r-walked,10155,0.296964531693,0.142857142857
overpowered-r-wearing,10155,0.296964531693,0.142857142857
handcuffed--stole,10155,0.296964531693,0.142857142857
make off--smash,10155,0.297191325321,0.224489795918
affected-r-services,10155,0.297211534052,0.171428571429
sentence-r-serve,10155,0.297249959335,0.171428571429
close--fight,10155,0.297368887748,0.142857142857
fight-r-fight,10155,0.29752616255,0.166666666667
fight--fight,10155,0.29752616255,0.166666666667
given-r-sentences,10155,0.297709749704,0.166666666667
hearing--left,10155,0.297799274311,0.142857142857
capacity-r-online,10155,0.297801150104,0.214285714286
probation--violation,10155,0.298138328006,0.246753246753
restrained--took,10155,0.298143961895,0.214285714286
produced--took,10155,0.298143961895,0.214285714286
elected-r-facing,10155,0.298574193267,0.142857142857
facing-r-retire,10155,0.298574193267,0.142857142857
elected--facing,10155,0.298574193267,0.142857142857
mobilization--received,10155,0.298666775672,0.253968253968
checked into-r-stay,10155,0.29907203459,0.260563380282
committed-r-sentence,10155,0.299205538499,0.285714285714
online--update,10155,0.29947519778,0.285714285714
received--sentences,10155,0.299478774876,0.285714285714
affected--traffic,10155,0.299619196369,0.253968253968
asked-r-change,10155,0.299641853495,0.173611111111
hand-r-round,10155,0.299731834571,0.202380952381
checked into-r-sentence,10155,0.299815072154,0.232142857143
escaped--serving,10155,0.299865695178,0.171428571429
services--traffic,10155,0.300208446658,0.214285714286
believed--escape,10155,0.300211597826,0.285714285714
checks out-r-into,10155,0.300333133746,0.357142857143
escape-r-forced,10155,0.301243799817,0.214285714286
pulled on-r-transfer,10155,0.301426666799,0.214285714286
claimed-r-help,10155,0.301662415673,0.214285714286
damaged--needs,10155,0.301779748022,0.285714285714
judgment-r-sued,10155,0.301784821586,0.214285714286
found-r-use,10155,0.302318897792,0.285714285714
escape--fired,10155,0.302700999112,0.214285714286
cornered-r-damage,10155,0.303256539978,0.183673469388
heist-r-robberies,10155,0.303423174855,0.176767676768
round--urging on,10155,0.303555774817,0.142857142857
round-r-urging on,10155,0.303555774817,0.142857142857
destroyed--fire,10155,0.303698118478,0.266749379653
contingency plans--use,10155,0.303827584164,0.214285714286
ram--thefts,10155,0.304541675698,0.357142857143
fired-r-restrained,10155,0.304627913305,0.285714285714
belief--cost,10155,0.305007005431,0.214285714286
at large--found,10155,0.305076701726,0.214285714286
paralyzed-r-surprising,10155,0.306071647909,0.214285714286
action--recaptured,10155,0.306559389192,0.214285714286
depending--repair time,10155,0.306612520444,0.214285714286
damage--problems,10155,0.306645731479,0.357142857143
fleeing-r-handcuffed,10155,0.306832997696,0.214285714286
in flames-r-walked out,10155,0.306900743277,0.214285714286
hurt--response,10155,0.307065798829,0.214285714286
appearances--attorney,10155,0.307133687216,0.142857142857
ended-r-fire,10155,0.307254092418,0.214285714286
burglary--commit,10155,0.307476448633,0.214285714286
frame-r-putting down,10155,0.307632981416,0.142857142857
case--probation,10155,0.307680328536,0.285714285714
checked into-r-treatment,10155,0.308070003376,0.257142857143
assisting-r-cause,10155,0.308311125502,0.285714285714
drove-r-grabbed,10155,0.308717198308,0.234567901235
brief--unplanned,10155,0.309536817471,0.214285714286
conviction--stabbed,10155,0.309649929125,0.253968253968
beating-r-punch,10155,0.309720719132,0.214285714286
action-r-escaped,10155,0.310330886896,0.285714285714
arrival-r-case,10155,0.310446635206,0.285714285714
escape--recognized,10155,0.310672954871,0.214285714286
placement--vetted,10155,0.310802650405,0.30612244898
allowed--placement,10155,0.311107397016,0.357142857143
experienced-r-outage,10155,0.311136340844,0.214285714286
retains--stopping,10155,0.311196352934,0.142857142857
stepped up-r-third,10155,0.311656990811,0.224489795918
convicted--survived,10155,0.311664718791,0.214285714286
asked--felt,10155,0.311671747836,0.142857142857
grabbed--worth,10155,0.311835342717,0.231759656652
downtime-r-experienced,10155,0.312030086822,0.272108843537
sentences-r-theft,10155,0.312321164033,0.291262135922
catches-r-fire,10155,0.312651995473,0.214285714286
asked--found,10155,0.312677513462,0.285714285714
charges-r-suffered,10155,0.313229252311,0.214285714286
escaped-r-stealing,10155,0.313582214587,0.285714285714
case--treatment,10155,0.313745294612,0.214285714286
attack-r-survived,10155,0.313798028869,0.285714285714
assault-r-indecency,10155,0.314011046275,0.190909090909
rehab--served,10155,0.314054982264,0.142857142857
called--fire,10155,0.314203096035,0.253968253968
estimated--worth,10155,0.314380359374,0.25
connected-r-scrambling,10155,0.315331325468,0.214285714286
retain--stops,10155,0.315384255219,0.240963855422
recaptured--termination,10155,0.315555951672,0.214285714286
handcuffed--overpowered,10155,0.3158003404,0.214285714286
explained-r-problem,10155,0.316081901458,0.214285714286
frame-r-survived,10155,0.316231658449,0.214285714286
fell--nominated,10155,0.316365384881,0.224489795918
firing--move,10155,0.316474886152,0.214285714286
captured-r-received,10155,0.316480377384,0.357142857143
arrest--deadline,10155,0.316660860904,0.214285714286
call--received,10155,0.316674599085,0.214285714286
lockdown--triggered,10155,0.316713455727,0.214285714286
resulted in--severed,10155,0.317073260843,0.214285714286
escape--facing,10155,0.317227469451,0.214285714286
decided-r-fire,10155,0.317239277443,0.224489795918
floored--hand,10155,0.317408697963,0.142857142857
crash-r-grabbing,10155,0.317416020934,0.285714285714
hiring--rehab,10155,0.317686543894,0.214285714286
repair-r-using,10155,0.317910561641,0.214285714286
sentenced--transfer,10155,0.318048778102,0.214285714286
fixed line monopoly--state - owned,10155,0.318066888568,0.214285714286
heist--spate,10155,0.318077120838,0.158273381295
estimated-r-worth,10155,0.318384589329,0.3125
changes--escape,10155,0.318421976253,0.285714285714
smashing--stealing,10155,0.318787228284,0.214285714286
notified-r-received,10155,0.318872060066,0.198630136986
case--checked into,10155,0.319438786486,0.185185185185
suffered--tried,10155,0.319592180836,0.214285714286
checked into--required,10155,0.319759155612,0.238095238095
disciplinary--incident,10155,0.319862306709,0.142857142857
housed-r-incident,10155,0.319862306709,0.142857142857
incident--recaptured,10155,0.319862306709,0.142857142857
housed--incident,10155,0.319862306709,0.142857142857
added-r-sentences,10155,0.320264641118,0.214285714286
facing-r-termination,10155,0.320657402016,0.142857142857
fallout--housed,10155,0.320657402016,0.142857142857
fallout-r-housed,10155,0.320657402016,0.142857142857
disciplinary--fallout,10155,0.320657402016,0.142857142857
fire--knocked down,10155,0.320749305853,0.307692307692
drive--fired,10155,0.321194016242,0.214285714286
depending-r-repair,10155,0.321449934665,0.224489795918
disrupts--problem,10155,0.32149166952,0.214285714286
affecting--browsing,10155,0.32210723847,0.285714285714
escape-r-manhunt,10155,0.322184174231,0.142857142857
received-r-recognized,10155,0.323251499235,0.142857142857
received-r-transfer,10155,0.323251499235,0.142857142857
one-r-transfer,10155,0.323251499235,0.142857142857
one-r-received,10155,0.323251499235,0.142857142857
one--transfer,10155,0.323251499235,0.142857142857
one--received,10155,0.323251499235,0.142857142857
received--recognized,10155,0.323251499235,0.142857142857
commit--rape,10155,0.323740913796,0.212290502793
pat - downs-r-searching,10155,0.323879846177,0.142857142857
moved to--searching,10155,0.323879846177,0.142857142857
moved to-r-searching,10155,0.323879846177,0.142857142857
escape-r-searching,10155,0.323879846177,0.142857142857
escape-r-moved to,10155,0.323879846177,0.142857142857
claimed-r-needed,10155,0.323892120874,0.214285714286
retains--rounds,10155,0.323981467273,0.214285714286
convicted-r-serving,10155,0.324303519847,0.142857142857
adsl internet connections-r-responsible,10155,0.324594007697,0.214285714286
case--required,10155,0.324741474062,0.214285714286
cut-r-owned by,10155,0.324810253863,0.204081632653
call--notified,10155,0.324822750966,0.214285714286
checked in--violation,10155,0.325186129182,0.214285714286
blaze-r-broke out,10155,0.325245292326,0.285714285714
handcuffing-r-stealing,10155,0.325301968093,0.214285714286
managed--rise,10155,0.325337626366,0.285714285714
online-r-update,10155,0.325859166698,0.285714285714
calls-r-escape,10155,0.326161340889,0.214285714286
escape--shake - up,10155,0.326161340889,0.214285714286
handcuffed--took off,10155,0.326771627756,0.285714285714
bringing-r-online,10155,0.326851510494,0.214285714286
keep a hold on-r-round,10155,0.326874758639,0.182389937107
checked-r-interested,10155,0.327030869057,0.214285714286
placement-r-vetted,10155,0.32720924452,0.214285714286
moved to--questioned,10155,0.327295767859,0.214285714286
action-r-fallout,10155,0.3273223268,0.285714285714
damage--punches,10155,0.327569410174,0.171428571429
owned by--services,10155,0.327785464015,0.171428571429
forced--ran,10155,0.328774827118,0.232142857143
affecting-r-outage,10155,0.328783432706,0.285714285714
blow--landed,10155,0.329062463667,0.232142857143
stabbed-r-visiting,10155,0.329225914741,0.224489795918
managed-r-restore,10155,0.329254019255,0.285714285714
disciplinary-r-elected,10155,0.329294264116,0.285714285714
facing-r-on the run,10155,0.329518244661,0.142857142857
convicted--incident,10155,0.329518244661,0.142857142857
action--incident,10155,0.329518244661,0.142857142857
facing--on the run,10155,0.329518244661,0.142857142857
fallout--on the run,10155,0.329518244661,0.142857142857
agreed--placement,10155,0.329835964374,0.224489795918
handcuffing-r-pulling,10155,0.329925783594,0.214285714286
acted-r-stirred,10155,0.330015150062,0.183673469388
making off-r-reversed,10155,0.330445685862,0.214285714286
assess--work,10155,0.330450387931,0.214285714286
arrival-r-driving,10155,0.330664212558,0.357142857143
renews-r-shake - up,10155,0.330797129945,0.214285714286
claimed--needed,10155,0.330816734609,0.214285714286
claimed--help,10155,0.330816734609,0.214285714286
rehab--treatment,10155,0.331046384152,0.357142857143
imprisoned--sentences,10155,0.331242143781,0.166666666667
alarm--blaze,10155,0.331253225088,0.357142857143
deadline-r-making,10155,0.331781618791,0.214285714286
appeared--survived,10155,0.331936157172,0.285714285714
fixed line monopoly--responsible,10155,0.332213985663,0.214285714286
escape--produced,10155,0.332363887315,0.285714285714
called-r-notifying,10155,0.332522360264,0.285714285714
believed--surprising,10155,0.332535054048,0.285714285714
life in prison--pulled on,10155,0.332573832745,0.285714285714
estimates-r-repair,10155,0.332635644804,0.285714285714
blaze--called in,10155,0.333070957552,0.214285714286
entered--shopping,10155,0.333252051472,0.285714285714
assault-r-serving,10155,0.333282185072,0.194308943089
accessing--p2p traffic,10155,0.333332459492,0.285714285714
expected-r-repair,10155,0.333409550924,0.219696969697
assault-r-sentence,10155,0.333835726226,0.277272727273
landed--punches,10155,0.333839178099,0.214285714286
sentences--stabbing,10155,0.334451018196,0.183673469388
fire--needs,10155,0.334639220419,0.285714285714
impact--repair,10155,0.334662202798,0.238095238095
pushing out-r-spun,10155,0.334735382959,0.214285714286
fallout--recaptured,10155,0.334923708614,0.214285714286
depending--problems,10155,0.335165701285,0.224489795918
bringing in-r-replacement,10155,0.335358136122,0.214285714286
assault-r-conviction,10155,0.335578632101,0.285714285714
caching solution-r-p2p traffic,10155,0.33569684401,0.357142857143
additional--services,10155,0.335806806702,0.214285714286
escape-r-fallout,10155,0.335883538289,0.264423076923
dominating--fight,10155,0.336508719204,0.142857142857
beaten--fight,10155,0.336508719204,0.142857142857
accused-r-attacking,10155,0.336553623756,0.285714285714
serve-r-uses,10155,0.336755099747,0.285714285714
frame--putting down,10155,0.336982436461,0.214285714286
moved to--pat - downs,10155,0.337061212205,0.214285714286
driving--lied,10155,0.337205058779,0.142857142857
decided--stay,10155,0.337371102038,0.285714285714
putting down--round,10155,0.337505876592,0.142857142857
bombed--hand,10155,0.337505876592,0.142857142857
bombed-r-round,10155,0.337505876592,0.142857142857
bombed--frame,10155,0.337505876592,0.142857142857
experiencing-r-noticed,10155,0.337618062305,0.214285714286
escaped--retire,10155,0.337732614093,0.285714285714
send--vetted,10155,0.337798813076,0.30612244898
blocking--severed,10155,0.337883323839,0.214285714286
problems--repair time,10155,0.337933861939,0.285714285714
break-r-seacom,10155,0.338033625673,0.214285714286
expected--sub - sea repairs,10155,0.338163597833,0.285714285714
capacity-r-securing,10155,0.338492081798,0.285714285714
additional-r-work,10155,0.338566289659,0.214285714286
disrupts--telecom services,10155,0.338702652015,0.214285714286
at large--wet,10155,0.338874976972,0.214285714286
heist-r-spate,10155,0.339053188513,0.156862745098
hit--spate,10155,0.33919333875,0.20618556701
contingency--implement,10155,0.339284476998,0.214285714286
blow--punches,10155,0.339467457224,0.238095238095
incident--stabbed,10155,0.339526092129,0.224489795918
escape-r-used,10155,0.339583798702,0.214285714286
estimated-r-set fire,10155,0.340012059893,0.183673469388
committed--sentence,10155,0.340185875351,0.285714285714
traffic priorities-r-working,10155,0.340561684664,0.214285714286
finalized-r-permit,10155,0.340585766979,0.285714285714
disrupts-r-telecom services,10155,0.340744245693,0.214285714286
repair--weather,10155,0.340946437232,0.214285714286
forced-r-handcuffed,10155,0.341191278635,0.214285714286
smashing-r-stealing,10155,0.341214597553,0.285714285714
pat - downs-r-questioned,10155,0.341386785553,0.214285714286
experience--problem,10155,0.341510512304,0.311797752809
destroyed--foul play,10155,0.341809209005,0.285714285714
driving--entering,10155,0.342031993017,0.285714285714
landed-r-round,10155,0.342090675819,0.210280373832
scooping up-r-set fire,10155,0.342094679512,0.366141732283
fired-r-known,10155,0.342118146668,0.214285714286
job--return,10155,0.342240164824,0.214285714286
repair--services,10155,0.342385702747,0.214285714286
restored-r-working,10155,0.343256273479,0.214285714286
close-r-fight,10155,0.343489678486,0.238095238095
played--served,10155,0.343915432132,0.142857142857
played--relieved,10155,0.343915432132,0.142857142857
duties-r-named,10155,0.343915432132,0.142857142857
played-r-relieved,10155,0.343915432132,0.142857142857
played-r-served,10155,0.343915432132,0.142857142857
named--relieved,10155,0.343915432132,0.142857142857
called-r-decision,10155,0.343996854687,0.357142857143
grab-r-smash,10155,0.344004090148,0.285714285714
experiencing--noticed,10155,0.344018780446,0.214285714286
fallout--termination,10155,0.344057734552,0.357142857143
handcuffed-r-took,10155,0.344065095732,0.357142857143
assault--indecency,10155,0.344181930681,0.255555555556
retain-r-round,10155,0.344223214421,0.161290322581
attack-r-visiting,10155,0.344294131223,0.214285714286
said-r-send,10155,0.344643102408,0.357142857143
contingency-r-plans,10155,0.344788711233,0.214285714286
chose-r-rehab,10155,0.344798831023,0.214285714286
help--rehab,10155,0.345302925887,0.285714285714
asked-r-shoeless,10155,0.345326783639,0.214285714286
asked-r-wet,10155,0.345326783639,0.214285714286
cost-r-stubbornness,10155,0.345383242805,0.285714285714
escape--forced,10155,0.345624447473,0.214285714286
decided--gone,10155,0.345736109161,0.285714285714
caught-r-fire,10155,0.345883502941,0.357142857143
check - in-r-order,10155,0.345987510932,0.357142857143
responsible--state - owned,10155,0.34599285807,0.214285714286
drunk--violation,10155,0.346273486664,0.285714285714
answer-r-handcuffing,10155,0.34628512571,0.214285714286
blaze--tackled,10155,0.346434418127,0.375
sentence-r-violations,10155,0.346474707016,0.224489795918
checked--fire,10155,0.346671787677,0.357142857143
news--think,10155,0.346719176587,0.285714285714
fleeing-r-leaving,10155,0.347115345576,0.214285714286
fleeing--stole,10155,0.347115345576,0.214285714286
leaving-r-put on,10155,0.347115345576,0.214285714286
put on-r-stole,10155,0.347115345576,0.214285714286
leaving--put on,10155,0.347115345576,0.214285714286
calls--escape,10155,0.347199443057,0.214285714286
escape-r-renews,10155,0.347199443057,0.214285714286
experience-r-repair time,10155,0.347474213636,0.285714285714
drove-r-estimated,10155,0.347509961043,0.285714285714
repair-r-weather conditions,10155,0.347547458692,0.253968253968
retain--round,10155,0.347600566113,0.169421487603
count-r-stopping,10155,0.347712226046,0.18009478673
break down-r-utilized,10155,0.348106365316,0.214285714286
elected-r-escaped,10155,0.348300309915,0.214285714286
concern-r-survey,10155,0.348311840084,0.285714285714
had enough--published,10155,0.348402120319,0.214285714286
capacity-r-traffic priorities,10155,0.348519739505,0.214285714286
cornered--landed,10155,0.34855497181,0.253968253968
fallout--incident,10155,0.34868370585,0.214285714286
held hostage--transfer,10155,0.348798974135,0.214285714286
restore-r-traffic,10155,0.349027110543,0.214285714286
services-r-traffic,10155,0.349027110543,0.214285714286
indicated-r-telecommunications,10155,0.349130181252,0.214285714286
operational permits--permit,10155,0.349427505021,0.285714285714
complained-r-connectivity,10155,0.349521872762,0.214285714286
consequences-r-escape,10155,0.349985631963,0.285714285714
brought--capacity,10155,0.350577371553,0.232142857143
arrest--confusion,10155,0.350674264573,0.285714285714
drive-r-took,10155,0.350768395168,0.171428571429
checks out--into,10155,0.350800184093,0.285714285714
arrest-r-making,10155,0.351236819407,0.214285714286
in wheelchair--transfer,10155,0.351251696475,0.214285714286
found-r-shackled,10155,0.351481019712,0.214285714286
found--shackled,10155,0.351481019712,0.214285714286
found--prohibited,10155,0.351481019712,0.214285714286
facing--find,10155,0.351481019712,0.214285714286
found--trying,10155,0.351481019712,0.214285714286
defensive--facing,10155,0.351481019712,0.214285714286
facing-r-find,10155,0.351481019712,0.214285714286
escaped-r-trying,10155,0.351517805857,0.214285714286
find--trying,10155,0.351517805857,0.214285714286
find--prohibited,10155,0.351517805857,0.214285714286
find-r-trying,10155,0.351517805857,0.214285714286
defensive-r-trying,10155,0.351517805857,0.214285714286
escape--faced,10155,0.351535908685,0.285714285714
drove-r-wished,10155,0.351889241206,0.179577464789
anonymous--drove,10155,0.352254328567,0.279874213836
beaten-r-round,10155,0.352398736088,0.214285714286
fight-r-round,10155,0.353509576078,0.163461538462
cornered--damage,10155,0.353862551624,0.214285714286
arson--devastated,10155,0.354091465787,0.285714285714
considered--dangerous,10155,0.35423177996,0.214285714286
considered--escaped,10155,0.35423177996,0.214285714286
associated--sub - sea repairs,10155,0.354357519046,0.214285714286
associated--currents,10155,0.354357519046,0.214285714286
cruises--wins,10155,0.354466965282,0.214285714286
disciplinary-r-on the run,10155,0.354543258624,0.285714285714
arrived--farming,10155,0.354566899384,0.285714285714
arson-r-destroyed,10155,0.354982898247,0.285714285714
escape-r-recaptured,10155,0.355404473214,0.285714285714
round-r-stopping,10155,0.355518038485,0.171428571429
escape--renews,10155,0.355613557736,0.285714285714
intent--rape,10155,0.355753548029,0.206395348837
took--unharmed,10155,0.356456365068,0.214285714286
took-r-unharmed,10155,0.356456365068,0.214285714286
committed--known,10155,0.356482906711,0.285714285714
keep a hold on--round,10155,0.356508643544,0.206106870229
commit--imprisoned,10155,0.35653298725,0.285714285714
full capacity-r-services,10155,0.356566482502,0.214285714286
investigation--pending,10155,0.357028529486,0.428571428571
recovered--round,10155,0.357119640746,0.155241935484
escape-r-lockdown,10155,0.357177524989,0.214285714286
took-r-took hostage,10155,0.357177524989,0.214285714286
took--took hostage,10155,0.357177524989,0.214285714286
charge--supervision,10155,0.357311461905,0.238095238095
finding-r-treatment,10155,0.357479043339,0.285714285714
arrest-r-confusion,10155,0.357862047882,0.285714285714
fired--produced,10155,0.357949183717,0.214285714286
repair-r-restored,10155,0.358270614313,0.214285714286
outage-r-restored,10155,0.358270614313,0.214285714286
damaged--resulting,10155,0.358370440422,0.253968253968
rape-r-sentences,10155,0.359100743434,0.246753246753
arrived-r-fire,10155,0.35918619916,0.321167883212
pulled on-r-sentenced,10155,0.359273125993,0.285714285714
attributed-r-cable cut,10155,0.359369025665,0.285714285714
burned--dissolution,10155,0.359880192723,0.285714285714
injured-r-tried,10155,0.359932020576,0.214285714286
defensive-r-shackled,10155,0.360203465886,0.285714285714
downtime--problem,10155,0.360318557075,0.277777777778
browsing--outage,10155,0.360390632592,0.214285714286
help-r-hiring,10155,0.360823410412,0.285714285714
facing-r-fallout,10155,0.361227509127,0.285714285714
fire--spreading,10155,0.361425265136,0.285714285714
negotiated--register,10155,0.361529664463,0.142857142857
drove--elected,10155,0.362256218237,0.214285714286
drove-r-elected,10155,0.362256218237,0.214285714286
handcuffing--pulling,10155,0.362263082667,0.285714285714
choice--objected,10155,0.362301920081,0.220779220779
dominating--knocking out,10155,0.362609176066,0.214285714286
ended-r-landed,10155,0.362782108034,0.214285714286
count--sixth,10155,0.362816477659,0.247044917258
fight-r-stopping,10155,0.362910645324,0.196248196248
making off-r-rammed,10155,0.363033167393,0.263736263736
escape--on the run,10155,0.363455424768,0.285714285714
affecting-r-services,10155,0.363495471792,0.214285714286
appeared--blow,10155,0.363555400389,0.183673469388
arrival-r-sentence,10155,0.36358342682,0.285714285714
arrival-r-comply,10155,0.36358342682,0.285714285714
dropped-r-gave,10155,0.3637053853,0.20608974359
fire-r-hire,10155,0.363804382728,0.285714285714
offender--serving,10155,0.363856391919,0.285714285714
outage-r-repair,10155,0.363880104145,0.214285714286
expected-r-services,10155,0.363880104145,0.214285714286
left-r-walked,10155,0.363947758728,0.190476190476
heist--pulled off,10155,0.364196959701,0.285714285714
stable--traffic,10155,0.364242842035,0.285714285714
accused--charged,10155,0.365156292547,0.285714285714
firing-r-move,10155,0.365298740419,0.285714285714
improves-r-wins,10155,0.365327701649,0.285714285714
outage-r-traffic,10155,0.365425679159,0.214285714286
frame--round,10155,0.366033130912,0.224489795918
notified-r-permits,10155,0.366147607356,0.271276595745
drama--rehab,10155,0.366912771806,0.214285714286
impact--sub - sea repairs,10155,0.367023890221,0.357142857143
appeared--cornered,10155,0.367146530427,0.185567010309
cooperation--work,10155,0.367472963252,0.285714285714
escaped-r-transporting,10155,0.367723117199,0.357142857143
arrest--making,10155,0.367821053467,0.357142857143
fight--sixth,10155,0.368233036612,0.185546875
should-r-unknown,10155,0.368559640787,0.214285714286
manhunt-r-recognized,10155,0.368702240654,0.214285714286
appeared--round,10155,0.368799336005,0.214285714286
driving--probation,10155,0.369013256361,0.238317757009
fight--help,10155,0.369460148296,0.214285714286
agreed--send,10155,0.369522026297,0.285714285714
connecting--operates,10155,0.369622219071,0.285714285714
facing-r-found,10155,0.370390779354,0.214285714286
facing--shackled,10155,0.370390779354,0.214285714286
facing-r-trying,10155,0.370390779354,0.214285714286
facing-r-shackled,10155,0.370390779354,0.214285714286
facing--prohibited,10155,0.370390779354,0.214285714286
indecency--it,10155,0.370390779354,0.214285714286
it-r-serving,10155,0.370390779354,0.214285714286
it--serving,10155,0.370390779354,0.214285714286
escape-r-questioned,10155,0.370624680538,0.214285714286
given-r-needed,10155,0.370660742156,0.357142857143
expected--services,10155,0.370803529185,0.214285714286
expected-r-using,10155,0.370803529185,0.214285714286
sixth-r-stopping,10155,0.370878487853,0.179487179487
connected-r-implement,10155,0.371169413052,0.285714285714
hit-r-spate,10155,0.371317277076,0.22754491018
arrest-r-driving,10155,0.371400605609,0.142857142857
pulling off--transfer,10155,0.371639380174,0.285714285714
denied-r-dispute,10155,0.372383620176,0.285714285714
convicted-r-survived,10155,0.372412460841,0.214285714286
chose--remain,10155,0.372600125625,0.214285714286
rounds--triumphant,10155,0.37286432548,0.285714285714
dropped--sixth,10155,0.372998841239,0.175986842105
caching solution--uses,10155,0.373258688765,0.285714285714
factors-r-sub - sea repairs,10155,0.373365677367,0.285714285714
heist-r-smashing,10155,0.373376712601,0.214285714286
checks into--stint,10155,0.373541996739,0.428571428571
punches--sixth,10155,0.373639095352,0.173913043478
cornered--sixth,10155,0.373639095352,0.173913043478
conviction--incident,10155,0.373784774539,0.224489795918
escaped--handcuffing,10155,0.374003251797,0.214285714286
pat - downs--subject to,10155,0.374616541313,0.214285714286
handed down--stint,10155,0.374621230851,0.285714285714
stepped up--tactics,10155,0.374691104486,0.285714285714
ran-r-took,10155,0.374769033875,0.357142857143
checked into-r-violating,10155,0.374770530693,0.384615384615
given--stabbing,10155,0.374837051603,0.169014084507
concern--stored,10155,0.37487510175,0.285714285714
right-r-stopped,10155,0.375065143605,0.214285714286
stay-r-telling,10155,0.375117924354,0.214285714286
escape--moved to,10155,0.37595539391,0.214285714286
indicate--initial estimates,10155,0.376321062599,0.285714285714
damage--landed,10155,0.376404806336,0.214285714286
stole-r-wearing,10155,0.376750053195,0.285714285714
dissolution-r-run,10155,0.377709256397,0.285714285714
break up--tried,10155,0.377798581943,0.214285714286
additional--restoration,10155,0.377803222835,0.285714285714
charges--received,10155,0.377867237509,0.214285714286
convicted-r-on the run,10155,0.378064665962,0.375
checks into-r-rehab,10155,0.378219302619,0.368551587302
acted-r-round,10155,0.378419773752,0.232142857143
facing--retire,10155,0.378846703874,0.214285714286
investigate-r-needed,10155,0.378853588584,0.214285714286
answer--pulling,10155,0.37920199086,0.214285714286
convicted-r-walking,10155,0.37920199086,0.214285714286
pulling-r-walking,10155,0.37920199086,0.214285714286
stealing-r-walking,10155,0.37920199086,0.214285714286
stealing--walking,10155,0.37920199086,0.214285714286
permits--received,10155,0.379208035256,0.235632183908
escaped-r-sentence,10155,0.379724246456,0.285714285714
sanctioned-r-treatment,10155,0.379749602371,0.285714285714
downtime--downtime,10155,0.379838609459,0.285714285714
charged-r-suspicion,10155,0.379947284599,0.285714285714
factors-r-weather,10155,0.380042585321,0.285714285714
stirred-r-urging on,10155,0.380055976406,0.285714285714
connected-r-contingency,10155,0.380193856605,0.285714285714
experience--repair time,10155,0.380846173828,0.357142857143
handcuffed--unharmed,10155,0.380847485769,0.357142857143
knockout--wins,10155,0.380980371115,0.357142857143
caching solution--serve,10155,0.381093843771,0.357142857143
facing--incident,10155,0.381210519215,0.214285714286
forced--took,10155,0.381267089772,0.238095238095
