!amt_annotation_ids	!amt_worker_ids	orig_id	response	gold	start	end
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	24:0@25@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK04ZHZJB5JQAGZ7N1JPY1Z	A14X3D8OM037XM	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK07WHZ56ZEBY4MTWMGWXKZ	A2C7AMSJDELC7S	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK010862R0D6W3TSS4MHX30	AQBGA6XDZ7YFN	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0NARZSYMYASWWXAZS2WWZ	ATDS9GURXSQD6	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK09YP8RB1ZWAPZY8YACZ1Z	A1COEWJPEK7SLZ	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK07Y4ZZBZJ0WPZ7RNNE290	A1M0SEWUJYX9K0	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0ZBZZVFMACWGZ25YNAXJ0	A6OX54HNH300Z	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0AWHET10RAW0ZRJ4VZJZ0	A26A3WWGG1I286	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK05JHTV6Y6VW3WYAYX0Y40	A3SVC0WZT6RXIK	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0JS1ZY2DBJW2ZM7G6PT2Z	ARU7VWGSD4JZ2	10:0@6@wsj/22/wsj_2272@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6GWZSVHG8Y4TR7ZR5W8Z	A3SVC0WZT6RXIK	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZXSZAM1YAHXZZRC06XX90	A1M0SEWUJYX9K0	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZPY4ZPH8FP9FZP9XWPZ50	AKCPVJ2PBIDHN	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZRWHZ5N8CEBWZ0XYETWY0	A168B0VAQ1RXKB	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ2AXZXC5Y2ZQZXGZXVYE0	A10AKCTRPMAQQN	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6VC8QKZ493RZ0TCYJY0Z	A2M5QAJ3DHLJ5K	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ5YSZY60YVX7PPQYNTZPZ	A1K5LBIIANERSY	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTWZGNTW2K89Z7NYXEXCZ	A291KO368YRYCR	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTXTZNRSZS3P8H70KZW90	ARU7VWGSD4JZ2	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6B9WQXZ45YXMK8ZCMBH0	A1KC5ZV1QG0CDI	12:0@0@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	4:0@17@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	9:0@15@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	16:0@32@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZCT2ZTKZHZA62XX0CSTVZ	A3SVC0WZT6RXIK	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ3Y5ZYTYYCZTZJ4ZSH010	A3DDC8XOWTIVFR	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZCHEZ2FWVRXEWZ1NVJ2NZ	A14X3D8OM037XM	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6YHZW1NQP3FJZ15SGGKZ	A2C7AMSJDELC7S	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ8AD4KKHX8AWZRKY7XXKZ	A1COEWJPEK7SLZ	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6B3WWTZR6T6ZTWYFS1SZ	A1M0SEWUJYX9K0	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZKB2CTDY3M9WZT8ZV8T2Z	A11DKC2IJVECXO	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZHZ3WTV8B3W6Z1TM6TXY0	A10AKCTRPMAQQN	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZFY4ZNV177YYJYKZPGY80	AKCPVJ2PBIDHN	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ7B86R8Z2KZSZ3YY0E9E0	ARU7VWGSD4JZ2	10:0@18@wsj/23/wsj_2387@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZC1QZY3Y9GH8WWAX5E9TZ	A1M0SEWUJYX9K0	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZGVWZ51ZQK9DC0GZDZZ8Z	A26A3WWGG1I286	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZDYT4YNYMJBPZZFZBBW0Z	A11DKC2IJVECXO	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZN0M8W5NZ0WJZXBYDJWZZ	A3SVC0WZT6RXIK	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZVXKZRGY3KY5ZXWZR08W0	A1GU06JS1S3NEI	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZKWY4HS4P7RMZWCZNNWD0	AKCPVJ2PBIDHN	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZNYE44QY070XPVGYZ382Z	AS51Z6DBWM9JM	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZ8A3CTYS8MH2G4Q5DWY7Z	A1IPYTPXLQ5CRP	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZAYSANT4RBWAEKG145RS0	ARU7VWGSD4JZ2	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZCYYP3NZ21WKZTGYSVB70	A2I0IBVWK89BLW	31:0@15@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZC1QZY3Y9GH8WWAX5E9TZ	A1M0SEWUJYX9K0	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZGVWZ51ZQK9DC0GZDZZ8Z	A26A3WWGG1I286	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZDYT4YNYMJBPZZFZBBW0Z	A11DKC2IJVECXO	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZN0M8W5NZ0WJZXBYDJWZZ	A3SVC0WZT6RXIK	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZVXKZRGY3KY5ZXWZR08W0	A1GU06JS1S3NEI	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZKWY4HS4P7RMZWCZNNWD0	AKCPVJ2PBIDHN	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZNYE44QY070XPVGYZ382Z	AS51Z6DBWM9JM	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZ8A3CTYS8MH2G4Q5DWY7Z	A1IPYTPXLQ5CRP	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZAYSANT4RBWAEKG145RS0	ARU7VWGSD4JZ2	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZCYYP3NZ21WKZTGYSVB70	A2I0IBVWK89BLW	16:0@16@wsj/01/wsj_0162@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZCYTZ66YTSAHZVQZ2R390	ARU7VWGSD4JZ2	1:0@11@wsj/23/wsj_2356@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	8:0@4@wsj/23/wsj_2357@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
