worker,worker-cosine,job,output.relations.count,duration,judgment,unit,worker-agreement,spam,wqs,wqs_initial
44258019,0.132402549606,1,7.76811594203,83.0144927536,69,69,0.307206938656,False,0.538582770858,0.455285393701
44277809,0.115325447153,1,8.3,63.0888888889,180,180,0.297039240081,False,0.544090644885,0.453829968113
44144187,0.0920426294613,1,10.2666666667,75.1333333333,15,15,0.236817436036,False,0.544883260389,0.409148040415
44277267,0.0873111053515,1,8.27027027027,83.6216216216,37,37,0.278829513386,False,0.545854811952,0.446323723445
44305715,0.113489393359,1,8.06666666667,60.5285714286,210,210,0.321964928453,False,0.553645131686,0.451475083667
44311752,0.113555458233,1,9.17647058824,86.4117647059,17,17,0.334450566269,False,0.556719628478,0.460791215396
12680049,0.302511701286,1,1.13333333333,25.0,15,15,0.396553002553,False,0.559201906944,0.357814735786
44206177,0.190814780432,1,2.14285714286,24.4285714286,7,7,0.465003607504,False,0.567807182988,0.449060746058
44266195,0.168077356686,1,1.0,91.6666666667,6,6,0.534188034188,False,0.571742765204,0.490424950309
44307472,0.102355479283,1,8.15833333333,76.7083333333,120,120,0.300762572565,False,0.576193607603,0.460185897619
2171654,0.254766024026,1,1.2,55.3333333333,15,15,0.497011709512,False,0.577919760283,0.421137578217
44305965,0.185234122581,1,2.0,8.0,2,2,0.5,False,0.582368249614,0.526041915404
35062592,0.122792481493,1,1.0,48.5,2,2,0.611111111111,False,0.58540682006,0.590612245793
28810858,0.207339912423,1,1.0,26.3333333333,3,3,0.516975308642,False,0.597291371575,0.427215242707
44291491,0.0989561991334,1,8.0,69.8,25,25,0.328743089472,False,0.604871551492,0.456495879215
44306048,0.0557269804721,1,10.4,79.3333333333,15,15,0.326856462841,False,0.609977936844,0.469356339239
44305929,0.0627498905622,1,9.4,121.733333333,30,30,0.296477421136,False,0.612482642868,0.497842758816
28709211,0.156338512268,1,1.0,89.0,1,1,0.642857142857,False,0.614183339527,0.592276103581
23144069,0.127280985882,1,1.33333333333,43.1666666667,6,6,0.521168582375,False,0.634030650674,0.540222983334
44229653,0.136221099102,1,1.0,42.0,1,1,0.75,False,0.652485131719,0.650026564117
44211563,0.0871290708247,1,1.0,53.0,1,1,0.714285714286,False,0.652575456374,0.613854420153
44067545,0.128943670142,1,1.0,683.0,2,2,0.65625,False,0.68418569031,0.629731439413
44114418,0.161561314445,1,1.16666666667,34.8333333333,6,6,0.688828282828,False,0.687740808809,0.532555545478
38198526,0.119549093674,1,1.0,84.0,1,1,0.607142857143,False,0.688028477232,0.57363391167
43707012,0.157846351063,1,2.33333333333,53.0,3,3,0.511111111111,False,0.689060367274,0.500437343768
44205245,0.225613064013,1,1.0,25.6666666667,6,6,0.618055555556,False,0.692378146145,0.48528231314
43321380,0.0751154609486,1,1.5,56.5,2,2,0.616666666667,False,0.741080178143,0.653304567563
37946325,0.0465374107544,1,1.0,33.0,1,1,0.785714285714,False,0.797921460889,0.681044706604
39949614,0.0547572978223,1,2.0,29.75,4,4,0.71875,False,0.799275132861,0.746289426561
44135461,0.0232133682731,1,1.5,58.5,2,2,0.714285714286,False,0.820426298795,0.752095609821
36002600,0.0172247587701,1,1.0,23.0,2,2,0.8125,False,0.893203364943,0.832098485205
