unit,sent_id
3RSBJ6YZEC2MR7TWQQQHZEJ91U9OF0,ae512dc8f9b2e630d49e84b5029c12638c0bbcd6e95eea5966d82d38c81c4ec3:13-15:1-2
3ZQX1VYFTDHDCSJ9ICKBPM2NEA8O8Z,ae98165b04e06c55d3bab3f9e89683a975a3e0d587cd5d5ec6a66fe5089798e3:0-1:10-11
3B9J25CZ25PUMN1F65HPBD872MVCSI,aea5a1f38df95a6c5bbf055d0348fd0b403b0b358550826051824774bb680466:0-1:3-5
3ZICQFRS31U4VSY3TBV5I46VYKOZZI,aec5fc330b4a93f353117b0995e359b88e7981bc4bdde284623d8871ae7679c7:6-7:17-18
3BO3NEOQM0THZU1LHFRK1GCWTKIIA2,aee5429dbed0ecbef7bd7c99e53103e4c36a055d43f769ce04d314858c0c0faf:15-16:10-12
388FBO7JZR5A9DAFU1IS9AQKIC5YN2,af465a53d5ad097bb90770f3d7d45807eb9c7f38fc9789860dcc0bb143b7a8c9:0-1:27-29
3NFWQRSHVEQYZUCY27D9U5A7AJLGFU,af69cdb9af3ae9953e0488729214e3e4516c20eb8ad1e59fd58e296e9aee23c9:7-9:19-20
35U0MRQMUJJBN4FMQ5VLH0MVP89VOB,afaccf9d3bfcc02efa71ff1dd88a130e21104f37bf98b400b0e54e9b0042bd23:0-2:17-19
3126F2F5F8FC6T51AFJQ6W3Z0F1EPZ,afd057861aae7bc05221331f5ca16867db788539fa8ae1ec49ac65a8e4d710af:31-33:7-8
32LAQ1JNT91RNHVUHW7FFOQZB4QUT7,afd4fcde2a85314e68afb7d659f7ed7efcb48ebca13c3bae95b2d23995da6e62:3-5:9-11
3E9ZFLPWOY4TV79ESPJYLONUTO9IXP,b0078c7e96f9fadfc395aead99d7ac4ca93fadfd9d33b52304f3c1fdf6b13f9e:8-9:0-2
341YLJU21IBSUR6H40Y5VYTYHV82IV,b0078ddc792476e1bbb81c1d0f12cbe8f06b401158b5ca83a5ae3a1789077042:31-33:16-17
3MNJFORX8BG0JXNELBUIQ8JIKWT5FV,b02ac67aef8705ee3729a1d93070830728eb93ff477c3949262a45f5c8d81d83:18-20:16-17
3BFNCI9LYK2KQPL4P98DNJ8H8QX739,b039942c33231c030fe2dc34151a5321c2daeb2ed426561463e5e237a79f96ab:29-31:15-17
3GS542CVJVZRINW1IPUQGCX7HYY593,b06929b18ee4b84d45ea83201070d430a318ff1c94bac8450e6f655b30e13fa6:13-14:7-8
3Z8UJEJOCZPO489X466X1FZN35J39T,b08325cfac9e8b74edb7f7ba34e82413fcb7a9ab09b2c46912fdc381d91e4697:9-11:7-8
3SA4EMRVJVEDF3Q728KBL71V5HT0P6,b0b229e846461d55736b02783ea96c14ca139bf5af2c091b444aff97ed3d281e:7-9:12-13
3VZYA8PITOA9MT8OITBXN1WEFBI504,b0c4e0f05015af60ae61355863c99e838a88786ec137e5f2e33a7d0bfdcb6e97:18-20:0-2
36BTXXLZ2VKFQ4ONY1B225RNN2NR4D,b0f21db19600fb8549d4706f70a3c848ab9dc5a8f0c7ac09d15313ff537e60bf:15-17:2-3
3VQTAXTYN3XRRV1DHAGUFUKD45NBUA,b102932183613c26a244d3cfb3dab816fbbe5d24ffb5cd3ae6265843ae7d3c0b:0-2:15-16
32TZXEA1OLWRXZP607WNWE9AKTO141,b13d46fe657b2d4a1b817371fa0a1dc3fd0ebc6a313cb53edd07e10c7fed3131:13-15:6-7
34OWYT6U3WT3UBRGP9DK5L1CN1HI92,b1588c42c58ff698e77dd46b83d3a8e071944262950587133133b612068df8cb:4-8:12-14
3NBFJK3IOHUS57PR1AWZHZJL2KCOGO,b17f7d704f2852b6f9c0d36e1ed6865fe7067f17adc17eaaf9b79dbd7d7406f1:0-1:9-11
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,b1b1bb14069c837e5f64958105f98a3d1df454ea9a00f3073f081615e2c04838:0-1:7-9
3UOMW19E6DITGL34U94HI2YFN7TC5V,b208162e6c99b097dfc329160dcb15970e1f8ae04fd3c4deb6414cc135e64293:10-12:26-27
3BCRDCM0OD67INF6R5VKYRPNP5HK6P,b20ddecf90de91e590d2c5b8947b370fd1dbb3a5dd636db18baf433385f371a6:34-36:24-25
3CO05SML7VHYRG6MF0O0Q21A6F50RI,b2364a3481ce9ee2eeec54eb0325f5a96736182721be01d3044e1b37326800a4:12-15:3-6
3MQY1YVHS3WI7JSBYQ6O9BPLL332BW,b2527a4f9709aa15163e7c1d6cc7fecc42d5e0381614dcaa3a3e9ea15204f46f:3-4:26-27
3JVP4ZJHDP4LYH33PDURCA0JJGA0IW,b279491fd9c9d67c48d716654e878157418898edddb59758ce6bb64b62412c1a:1-7:26-27
3ZUE82NE0ADJ6F6GJ91L2ST9M08F8D,b296ee48fcf82c06370a82625e1f0282dcaf79fb853d7cbc3bd70b6cdd3f70b4:2-4:22-24
3SX4X51T80LRVGCOFA4PLD8I3R1OAH,b2bd9c6f06c375adc7f0f16bb5cb92a3f2feeba62b7d08a700250d1ba1f26be0:7-13:17-18
3Q2T3FD0ONK3BSSRTFA2615744N3MQ,b2ed81d32904cc8b485117cf902ea64f5baf7e851bdc0ee8db54d01657757ee0:2-4:18-19
3UQVX1UPFSTHNWP10A9ZPUT2V3Z20C,b317968d75e8ed0d1d0a3d467bae6b1eedc04c31d7ca9bc3d5b67be03481c0db:0-1:11-13
3ZXNP4Z39RX16TBTVFCDJ52Y8D37L4,b329e6f0cfb9bb08988adad016ac351fd78654a915375d142baa8994084fb8ed:13-15:23-24
37MQ8Z1JQE8EKRLM8IK8HMNM6Y72Y5,b32d1fbdddb1b9ccadaf9e301aba90f6f4fec6800f7b94680e6f0ce66df0c0bd:8-10:22-23
3Z33IC0JC0Y8GHBGOGC3KAR6UM09VE,b32d609a85b240f003a8ae939dfece33e4dc53099d670c6051a4f59f89c5cd7d:27-28:20-22
3S37Y8CWI8CKY059XVL8P4Z4GK24W0,b351c47e01148d581440fc0997c3bd002718200d856921bf3028ed9bad5e0604:11-13:14-15
3QTFNPMJC6UAE3KKQNKBNHZMO6GNZP,b3a20c1e7784010c2a4d1027df808e571e7a81e2b4a6c831805a57bd5bc41089:27-29:38-39
3OYHVNTV5TAX7TLAR1HEFRBE91TOKR,b3b0a3268c886f4c28b978c538d854ef8c878bf935dcff992e75a340b92be49f:0-2:11-12
3ECKRY5B1Q8I029TT77JI9351Q4IZN,b3dcf72ec6643005f87b74ca86c9ca4de6bc06fdfc6f6de7421cb371f0d6b593:1-3:11-12
3R15W654VD5BCBG8RELJJWJTD2GLQZ,b4025b2d44e420f33bc409f920af8a4ed828cd193624c0ff5f9891eaabae5b20:0-1:20-21
3ZRKL6Z1E8F73ZHK8RD814TMZATSG5,b4155639af226ac5ff939cf691f7370490e8ed594f9a84ea2091592021fd5037:33-35:29-30
3U18MJKL1UYX6A9AY903CJY1FMXCNE,b42adc1ad00042dded475ced0a1d81f8d5606603e76307030307bd2cbe1391c2:8-9:5-7
3LVTFB9DE5UVQJ27GNO364ELIR9QGQ,b44e7ac57448de08d21e4fc7ef8956b30bec9bde22abf9d185d1bc12cc1a5da5:3-5:0-2
3VMV5CHJZ8R8IZUZXRIYB9P82X1GTL,b4e6a02935cfa12f818bd400c4572d9767c50c1b036648ce519de38a1a121b60:9-10:14-16
382GHPVPHS3N723LNBA6K7O7HYL43K,b52a7974da2388d4e2dfe82e23093edb6deb57bebc54e8abd62beede5d092b71:0-3:8-9
3RSBJ6YZEC2MR7TWQQQHZEJ91HROFS,b56e57167a065c932918ad651b282f6d5b2e30a762f9e797b650b63348f0674e:18-21:33-34
3OEWW2KGQJNPTNF0ZKVRBEGOP4BODH,b588b147d548a950e83f16d0a07854bf9a54850b5cd65826e3d45ba0fc24b9a6:13-14:2-3
3JAOYN9IHLE2P6KHNX5NA2W13D933C,b5af16e2aef22d0b95f0a186d23d06f013c4219a7b8bc4c511ad17194315506e:6-10:11-13
35ZRNT9RUIARBVD36VPFY5UCY1HO3Y,b5bb89f28f4e24f78c0904e4310f07a1bc91514faa80965deb34ec1d3b9615cc:0-2:15-16
3MJ9GGZYO3IDO9NJSC6SE05F3LIA29,b5c6bf4532afd91d49007ef93b44258a7e9a6e56488ccd0e88cfc9f09175a162:0-2:7-8
3N3WJQXELS2UKSENP3VINELQX6GL2J,b626fdae222595d88c037b405e0fdf4838cdfacc340421a79b8d9621dad64dfc:3-4:17-18
3YOAVL4CA0TOSVAE8I5FO8TMXM64ZQ,b6285b28204d649e322187ef81ddf241094e5fe55d8d9f133c50b964fea734e0:9-11:24-25
33TGB4G0LPTJ4LPPM1I2ZVP345PXTL,b64571f69bf61d3d796340f7421775b8ac977859207b02e76b7a865dad3b14f1:14-17:6-8
3XJOUITW8U3ZVOOD0NNA5NTA84WTQJ,b6b97ce6e585821f4ed8b11f6bbc855fac727c988760af70794152e93b499717:0-3:12-14
336OE47KI2WJSDOOHRMVYUZHS2DWVD,b6c3d557d3a15177ea095ac0af7ac1ded2b2adf58ceb767a5ffc41b0da5065ba:4-5:1-2
3BO3NEOQM0THZU1LHFRK1GCWRZOAIS,b6c624e8b8aa702a744ee9f4b5cac58a307a700f1293285ab58b08cd364b735c:9-10:14-15
3KL228NDMVY9FG4C3I46AI2CI1OKGU,b7c9e6efcbbbba0632c1f2353c8f2d3d232ff753daf6f4d67fc19d6af2b4a9a3:15-17:11-12
3SX4X51T80LRVGCOFA4PLD8I4Y8OA3,b7f9512e9e5067afe1ee97eb30ecef56fe78d069d0306e5f06d810613de68f16:12-14:11-12
39KV3A5D18JOA66JFO9EVRGT19VS7S,b7fa8061f0e0d69fd3602b4b701dc582bce374f13abfaea61bdcb3c12d3cd212:15-17:23-24
35A1YQPVFESKTOP4MJ03T5WA0CDI53,b80ac8d82dab3be38b33242c42d32ddf97d1b1f2000c73ddf7d856151b025a92:24-25:15-17
3T5ZXGO9DE0VH0XC6FCSRBURTENZQ2,b81007f1577bbcbb3ccdc25f458cdceb599ed863c52398aef63280f7df450d36:0-1:9-11
3OPLMF3EU5ZQ9E3GBMT2F2OO8ETLNM,b816b5f2780cb3b012e0b565f1e2db2957c72be63da5f729d1e9f414c27b3734:7-11:20-22
3HXCEECSQM54Q2OYXPTM4XXTRK5YZY,b834e8aae3b51d3e22feec3c4de3191fce160f8a392515c0f63f9392efb0b89d:22-24:0-3
3T8DUCXY0NIT3P7RJLCOJS3LXFY9T4,b835f94e593f55d908843636855d36d0219fbf90eb9056634b29b67c679d0ebe:6-8:21-22
3PCPFX4U402PCJ6C53ILOJE9HC9QFR,b84840339d98a93f7dfa013f08cb35d812a6d7103f379901839322eae60c27fa:28-31:37-38
3H6W48L9F416NTRSVFDWS2AZ7GXPWB,b866f45f3476e25aabf22e175f6a75f965c4d2ec81d557a4a89dc470da9bec2c:10-12:16-17
3NFWQRSHVEQYZUCY27D9U5A7AV0GFX,b8675ca459c74cdc931abb9eac3d68b23fdd7b03a4de7cc70d892016e308766b:25-28:5-6
3K2CEDRACBD8A9QL8UGTOE95YKDTM8,b884cfec1efd9d889dcaead1b4eea69c3ef223b5bc540f0592d2ff721819de9a:0-2:9-10
31ANT7FQN8EKXTEKG1IITTVVZRMH5G,b88a79d23f9915d890cfbd5317f34925b50d6b62d8b8253ac9ae5936dfbbdf25:0-1:10-11
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,b8944c3bf33a6323189e93a9e2c2e949842d79f1758b35ec3ae6e36445f9cfa0:15-17:10-11
3AJA9FLWSCACVLITSVDCFHNNPIOIF7,b8be4e7d6de35fcecc49cbf4a588239ad4ad415a89a9e5b4b49528f83e73bf2e:19-20:11-14
33EEIIWHK7JE8GS25INP65HV4PFQVY,b90adff38a7c4e9db1e8a4aa4741c1d19951d997eeba86cffd509a53399b61bf:1-2:16-17
3ZZAYRN1I63WACBXLAV6GIYASEKTO2,b9234ad149ea3d8b1c3a719003f1b1f8e52c0e03f03b0fb954dd52bb3782ef77:0-2:7-8
3XQ4XW3OD9OHO59D9CSJZ0ZLPDB2SR,b92cbd90a64030ae29ab491b7b9c19aeab575ad87b45a8e1868b5aa1f81c8a1a:13-14:28-30
3URJ6VVYUPZCTRW769UY8AMICRIO44,b943fb29ffcd4b4d5fb7ea09d29b6168e8c84db42f3b6eeb7046305a34800b03:2-4:16-17
3VGZ74AYTGSRWISOB5N8MZP4EB1CGY,ba0470f13e728e5210e73c566e45a1eed664d1cf4d3d8a6f18e29f2bc11cbbd2:0-2:18-19
33QQ60S6ASUQ78Y3JUJ5VDOUDE90UM,ba8edbc7fa94144ba5177d32d324f4590e2b03da88be4a1438698d63c43ee698:3-6:7-8
34YWR3PJ28MIOCSYOZUSFKNY7T30XL,bac7da37dea4081eb77ec1cbff7319f7498159760dcb60997db704d1edea45ac:2-4:28-29
3ZG552ORAMGXGXQH37XOANJSPYMV25,badb5e1327a5d98dafc8ed41489a166c514dca56967eedee55889c8a2729033d:14-17:11-13
3S1L4CQSFXHXP3ZVG7LZYJZ4CO8FAH,bb33290cd1403d0dbac61d477c9be3017483d7868b1c0878a7c121a1a9a4a090:7-9:6-7
301KG0KX9CXSYWVXYIGKVMSJHL1H2V,bb38c2864354213e181021a2dd5d02fd8ff6d8629617117ab048d4cf1ea4cd96:10-15:4-5
3UDTAB6HH6BSNGA0LJOEZH1G0R209U,bb399976195332b5ae587b97f8cfe18211c32aa7209338165ffbb34c7b1b84df:3-4:13-14
3VW0145YLYOEW6UGW02PM8MW0HMJMR,bbbe345ec7f52e2976a9fe5866f66da5005b1c51d720538f24bbc1cd1c4546a9:19-23:29-30
3HXCEECSQM54Q2OYXPTM4XXTSQDYZJ,bbef0d6e9e4bfb4db1523ca00ddbe31a862c9a3f8eed96b87d6655bcf3ae0727:0-2:20-21
362E9TQF2H2I9LEO3FJUX2NZQBDGIL,bc28a768f08746ddb8bd1cc2213b6db4d4af627e25f9615dfb0a7e91fa486fdb:11-13:18-19
334ZEL5JX6RVVCYIWAQG6D2OQI6SOM,bc8701e0b20cdb88331c9215c1e3390b113022015c28e4947a950877f1a363dd:0-2:7-9
3Y40HMYLL1UY4Y4EM68C4RB5N55XUT,bcbcde3ca29b9dc85acc699bc40d648cbc89d8a3d18edd32f7603086c1a75deb:11-15:20-22
3S4TINXCC0ZWEQHGLO4LGOSOMTUOBP,bcd14df2051b55fe60b1bff13c58e67053b4db47677fc8757e56864f197f16e2:0-2:12-13
35O6H0UNLSSGOZ9A41L356BADHOJ5I,bcda7874e374cc16c43befcbe866dfa345e99ed02e1865f43dcf47202532e2f2:10-14:17-18
3X2YVV51PUG3618QAD26R6S13MPW1J,bd267d4d1d8980767135021410657c5ee3dfd14f79d0c30276bbba04d6ece59a:0-1:11-13
3MVY4USGB6ZLZQNFYFDBMG62ENLSIX,bd3601c8118c69092f7d7bb81ed798e696c40a7e0cf249f7d1d2682781cd0ec8:11-13:26-27
33BFF6QPI1NZG4M5XHGPFZ7Y163W3B,bd48ae35220444155ebb324382f2517b750499dec49664d6ab748e11ccde270c:24-26:34-35
30ZKOOGW2WI6ZO5N986E9HVABF4A1S,bd49886431f54b939206363fd4cb9761e9a170acfe0713d10fd26a8cdf8779ba:10-14:16-19
3ATYLI1PRTE2W9FS9GH2ECB1VI1OJD,bd69a087c26656740262538ef82029fe46fecc5b74e61578351002d1de54194e:1-3:14-15
3NRZ1LDP7WIAHOWX62X3R64HOK9ZPN,bd9e85e52c1b8180070260f2c7093f37d716df6a16c064332b977e078242c27f:15-17:30-31
3HXCEECSQM54Q2OYXPTM4XXTR75ZY9,bddf4e1f7e94add22c8922337e58e99093f47ad9245675aed5ebbd4cfebb0e8f:0-2:7-9
3XABXM4AJ1HGX4WPXPCFERXNT3VQ8Y,bdf0a6d1f4e94e877dad04a9563102ba83065d23eb158e2ba787d85ac06ac75e:0-1:16-17
35O6H0UNLSSGOZ9A41L356BAD6LJ5T,be5ea6f36290e36129dcebaad1fa876ce0570a6545c54afe0cea46bfc6d1299e:19-22:12-13
34F34TZU7WBOP2QNMIJ57Z8YUAX2J7,be98ca51845add601fc16daa915d6735389594b7bd07fb1bbd38262ddced196e:9-11:7-8
36U4VBVNQOPE72I2D72KF9PHM2BURD,bebb9a726b0c60f1846543dc91cca9da149b86c05c64c81daa94a7ff4f733123:0-1:10-11
31S7M7DAGG2O4R808IFEO1UGWBHLTI,beec941a0eb066372089146195b3de5a74b1bd5e4e1bc8c08638be94387e8d9c:6-9:12-13
3GL25Y68436FRQZ5D4HQDHUBAJ2XM1,beee44bfcef84b3fb6031ac62bb239e86216088a6ae95c94da2fb51c3d849ab4:0-1:4-5
37M4O367VJU6P7FV7YYVLY3RGU75MX,bf57d62dc279e21af2e335f4eca1be0a16bd5895f0a07dc2a48d03fc64f45028:3-4:11-12
3M47JKRKCXDNNMD5IGYH8MGWTAF86V,bf68e8beeca39d330c2ea4049ba94d6a039ace0e49cfd8b7a03a433672e85f84:1-3:23-24
3A3KKYU7P3T02QUF3ZL4BYG42EVMWR,bfa2873276939e299433ae4bfe40343bc53a64d9a97161cf5d796691a9a2704f:4-6:11-12
3J5XXLQDHMNM1FM077BTTXOKUKJ3V0,c00aa7cdf63bde0caf7c96bb92e6401abcddeff3065124bfba533f3b704470aa:9-11:16-17
3OND0WXMHWRKTC7DR2BLXN18EOREHU,c01fbb4430c4c3348b3d9c60e0d29bf135180b965ab589f2ae5c01ee2d02819b:8-10:17-18
39I4RL8QGJT21AAK2WZ8O1PHZVRH4B,c03dfd3e3c6f75dd1cda4c5023580858332d1e11d7f804cba315cdf79dfc4c12:0-2:7-8
3YGE63DIN893ZCN8EUY6D19RYRX0WS,c047ec11cc2bc9712fd829f3190fbf90deac85e8b7ddb56e0db0ec5246f18af9:25-27:18-19
308KJXFUJRI788HWBRQOFNE53JQTAL,c061eea5a9bfeb804a42d97b95b5265804429d3882aec802299c9110b91252f1:15-18:13-14
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,c06f11538ddececfc361784b11b593466052ed456a1cdf2ce0b5df5e20ae2b34:10-11:22-23
3VAOOVPI3Z40LE0VZ9DN2AKZ3JTLLK,c074c4ad4eb1a107d971ad04ca72478f0d9d8137b566c358ae6af2fc5b24b68c:0-1:5-7
35XW21VSVGQNPRVLJIAOEWYUVD1SL5,c077a483d20d4242dc76d854df7c9b75836abad8c60e69951a48c52c3dd53d7f:7-8:11-12
3BJKPTD2QCOZ7P3DD2CAAD3F314TRB,c0aa3b329434cbe7707598376cdd19e8fb5096f707a4b45b0eb7dff991242b22:0-1:3-5
3GMLHYZ0LE9N43UOR2UEN5IEQ8YYUU,c0ad26d7f3dff8739904bbba6e46e47cb66447110ab028e39e108af41f94390b:16-18:24-25
3S37Y8CWI8CKY059XVL8P4Z4F6ZW4W,c0f8d143d4f494a14f8e77f58493a536c51db14707b8b6b4a3b06fe4bb00f98c:9-11:3-4
337F8MIIMZPRQA4O4OSNI9Q0EO240U,c10be5c6f5657d7437164b941fba7943f5468b4f0b47094864794613c5cacee0:3-5:0-2
3J9UN9O9J34HTSN97VFROBFJW9DJ0X,c119fce5d1563eb815f6bebc05abad4bdb9c3164d63d355c0f75d62503124dcb:0-1:11-12
366FYU4PTG1BV28LXNEIAFH05L9KED,c136b0c0f28cbb92cd1d029ec39e78e0199fd54eb50b3c4a57792f73af6e968e:0-1:6-7
3SV8KD29L4496XZHTASVVPIIT6AKZ5,c1499126ea29ebaefac5dd26c182cd9d7ac502b5a98394ba227235d15acb7f41:0-2:14-16
3X52SWXE0XHNT4IOQARQ82BS7UJWCY,c186fa5bd7a0969952215f0e50949204aa42bd3e4c12db5422f7db721b19ef2f:16-22:3-4
3OEWW2KGQJNPTNF0ZKVRBEGOQHRDOD,c19c35c275cb9cbfcd06fcf27ba2e4bd065b025f43f8289fb2e98758e8b29576:10-11:35-36
3PKVGQTFIHWVOB27N8Z9IUVUISJYRG,c235ce89197e018831d156278169580aeffea1d65f9c8cc70b74a67b24daba72:12-16:18-19
375VSR8FVWLVT1CCJU1SW14WP2XZRF,c23d0eeb5a16d30f3d34b7a866a040d972c1a1199e708e66b408942e1843c5e7:0-1:7-9
3QQUBC64ZEQL98K5P5WQQWJBFN3NXA,c247ed73d10210c8cc812d9f1211f13cbf99ad83147c29ff194325ff0d6dbe40:23-28:35-36
3PMR2DOWOODQLHQP1UYZZ4MRVUC45A,c2511abd8a79de905c8e77aaef04aa875480a8ecc1f4e6dd862eda0e1491e5d6:11-14:16-19
388FBO7JZR5A9DAFU1IS9AQKHVUYNS,c26e58cdb9cf8aae5c26c04cc3463100cfa6edd473c054f1e73940c6126bdb24:15-16:8-9
34ZTTGSNJX09QFXI0T6LR4QMW7THQI,c2c94358e2f879f1b2c7e5b6abe3f36116a47d7cb772621ff7bdc9917a981409:0-1:12-14
3W9XHF7WGK7DKLQINI3D91H19FITK3,c2dbbd20b5d7469e596d57a81204a110d59681a0bca05efc28da1647bef38038:10-11:17-18
3FTID4TN8LAKLD7UIO2DWIMVC0UYLQ,c2dbe42e72526f5327d97cb165929f7fd900d633f798f48cb4baa35ddf3b164a:18-21:1-6
33P2GD6NRN4NFCZNNOMOVIEDX11KHT,c30d51b68b4b2756edcb62fdea2ede28fba9e7fe475ac93186e594263b0de55d:29-30:7-8
32W3UF2EZOXBK2Z4G4L7DAS1O6S4C3,c3195be2f7b031201089c48e72ed0013240a517b9a8bb5a36b2b1e14bece95b5:5-10:29-30
307L9TDWJY49TADR5GP2JGU79UX3NQ,c31dccb31973eab6a55fa77551625be1a2ff522897b49da0fd7ee52134355712:27-28:4-5
3CIS7GGG65VPYYDXR1IKG2QY7CWUE9,c333b7feb4831386b0de161eb3c638b6df3bb9221694bbcd08fc41d427f7edba:17-19:12-14
3Y3N5A7N4GL4RVPFI03SWV1KDK5MYW,c349a1580f8d9cf3c389787764dfdee9cb1ae1ba742c6bb3fe0407a080698ac1:17-18:7-9
338GLSUI43N1PZLPX77QJJTAZYXSFH,c3745682257b8422353f19ddb0f9e8ff33d7e5b48264d554be01642b2d524e2b:1-3:16-17
3X4Q1O9UBHY9CEEQ87S5BM6S333O73,c38de49fc191806b2e441dfce20cd9d7c9db35b0e445ad5f5ba2df398e0c75a6:0-1:14-15
304QEQWKZPWVU3E6N87WW7W5VCX0OP,c3a6f941b22445387479bd53f14f12222bdc18ecb98fc39aa02f820ebbeeedcc:15-19:7-8
3P4ZBJFX2VFUWG2YHCHRG8WV5DJWFU,c3ace09d38e108cae7e3976db638455fc4b6a14932bd5cac06a65de197e3329c:3-5:20-21
3UQVX1UPFSTHNWP10A9ZPUT2V4702K,c3be88050e58c17940f16bc4b1477cb3f6fa61db78fd66e644e06bfe7283e08b:18-22:1-5
3Z33IC0JC0Y8GHBGOGC3KAR6V4W9VB,c3fef9bfe6bf9f3cc8dd1ef1abe40ff3f671aa49987de3c4e9879ed1b82db7b7:8-11:12-15
3ECKRY5B1Q8I029TT77JI93512LZI9,c41d58d2d18a6accfd2e0f157a73188c1d0353dbb809f013054e79cf721bb575:5-7:16-17
388CL5C1RJZYZIH58OYPAIRSM1ULHL,c42510836d6d3574201236c00d8d54f50f7cf2dc9658ca0aab9d946f0113ae41:0-1:5-6
3P458N04Q1TPKMVC3MY6Y8GD4SD2XZ,c43f7f3001e1827ec7edc96ccfb99342f3e5f6e37fd8c46ffdb2329f07518119:19-21:7-9
3N3WJQXELS2UKSENP3VINELQXJ32LD,c45f051cb1d398dd53e51a95a094b1ccf85015b7c38981c3faf10466c6dc05b5:2-3:20-21
3CIS7GGG65VPYYDXR1IKG2QY7RZUE6,c4648a87e8fc9f7a223caf041f9c2a49741693d9c78af45fde0191b2d40fae70:37-38:8-9
338431Z1FLRJUXY5HLQBG3XS5ZVRO8,c468158df1cb4aa188d4be0317e7899f302232976252f4f58e1c5b566d11ad8c:0-1:8-9
3DQYSJDTYLNHF27SW6T709P22B1XER,c47468dbc6fbfee55e5b7a60d49f56e8bc8b047a9eb76fddeb177b9f52b91312:0-1:15-16
3D06DR5225V3VDRC2UPCT9JD888AM8,c487a4afc40f28fa9cc7423eb50aa03bf690ef2556556cc71009c6c5dcfa5847:2-6:13-14
375VMB7D4JVFX14X1PIMRHK2E8SDII,c48d18e51f90b8076197e59edb76344bf671809eacda33d82398eecc55e22a05:19-21:37-39
3AFT28WXLFE61YVMRYW22BW1H9JOIJ,c492f575811d299e602ce18cc106dc1b82551b30937b8d4a5ac788fc35776c9a:12-13:8-11
30EV7DWJTV722S4NVKWB7Z4YNLG6YY,c4dbb2dcc45e4e8884147585e1e6f8ba63d8535d594388e8ef87fb4b68152020:0-1:4-5
34OWYT6U3WT3UBRGP9DK5L1CM8WI9U,c5d5ee1250d3d5cbb4686796f8f26a77057ff63b25703e08f2608d7837deca67:6-8:11-13
3KL228NDMVY9FG4C3I46AI2CIRHGKZ,c5f664d6827b44174aa9252fbc8748204d1913fb0df700c2181155bdb54748c5:12-13:32-33
3XABXM4AJ1HGX4WPXPCFERXNTBQQ89,c614f196e4ea728e9a1c7d17f156f383912c4cf8b4ca2fce6180c744dc0c0cc6:15-17:6-7
3MIVREZQVHA0S5YQ6E9I4W6EP8QQKT,c6555df0b7d255654b472a4ee152d8459d146925590b90d03c42b839099ecbcc:9-12:4-6
3TX9T2ZCB9D01XTYIOBYJ0CDHF4ZW6,c6721f24d870ea36cbc55d08c46f22a1c139eed285b563db198bea0e310d37e9:3-7:29-30
3J9L0X0VDFYLV6BLEQHZ6CAK1V29WO,c6c1ead7f89be8b6a0fea29b3d6c142f651092af526baf68fda1493a659aeabf:4-7:8-9
3MG8450X2OMTVP2N0FYVAEP2M0MPUC,c6cb7c2f4612227b1d6f37ce9e9ddd9757538ff344bf260eb42ac6181d5a5feb:11-13:29-30
3PKVGQTFIHWVOB27N8Z9IUVUJSGYRE,c72179f69dea019eecc9a2250ae2abdf6f13560a0d964cc7a7ea4c815c9366e1:12-15:31-32
3ZTE0JGGCE4FOV9MZO0GR8Y63UMOCJ,c7279454b24a73e5fbe92685e828430da18e1fb28ca0e8c7b1d1b2fdbcbc2105:14-16:27-28
36MUZ9VAE6E3HW2B56SV62MAL25ED3,c73236f127bf8975a41d0138293b367f7e62f8e01639c6a3c9aacb8985a4d3d7:35-37:19-20
3GMLHYZ0LE9N43UOR2UEN5IEQ68UYW,c749b68e1a4672275e5190a0c82716699d1770583f697dd7a137f65915fb7e80:0-1:32-33
3UOMW19E6DITGL34U94HI2YFNJ15CK,c786b76751bbd870933424ae126d45d3d54d59b42b966f79bfce536b15e67655:24-25:0-2
3OYHVNTV5TAX7TLAR1HEFRBE8KHKOC,c815d3a9be3b0726b7e354b1726acc6e54c9206dc1ae5df1b3bca65ade02d5ed:0-1:12-13
3K2CEDRACBD8A9QL8UGTOE95Y3ZTMW,c8226199da903deefea689fc282a9d6a697122a7fb4bddcd622981c26c87347e:0-2:22-24
35XW21VSVGQNPRVLJIAOEWYUVD1LSY,c848f3bdb967e1b83648a0ef1c1cfc0726a05be1eb2b7a9cade488ab3d5cee8c:33-35:20-22
3X2LT8FDHWULH1SB9YBL6GF9HP8W8A,c854171195f02e4ab6ddbe44218efeb616029d5b972c2f4a8aff908e03a8ec5c:0-1:3-4
3GS542CVJVZRINW1IPUQGCX7HYN59S,c88eb1bdf961de9b1c2ee585052c31c6db0608a9ddcfbc48b5ff10bc99ce85a8:10-12:13-14
3PR3LXCWSFB0K6GBOVDL8VORAX89XH,c89826597fd37f9c869b36a9e7156daea528cb3abf782df9ad8cadf64c5e2021:6-7:1-3
3ZTE0JGGCE4FOV9MZO0GR8Y65W2COT,c8a70b5f6cccff0e52968a7c7ab0010c33601cbd3ecec6963baca1ba9a859f10:31-34:23-24
