,duration,job,judgment,output.rellist.count,spam,unit,worker-agreement,worker-cosine,wqs
37786853,89.0294117647,1,34,1.17647058824,False,34,0.703418374635,0.196389074549,0.650508241878
37796006,69.0,1,2,1.0,False,2,0.875,0.0232687053772,0.885514362727
37832891,48.5384615385,1,13,1.0,False,13,0.85428030303,0.0827402615442,0.835328170756
37862400,109.658385093,1,161,1.0,False,161,0.809164457093,0.109775088663,0.799525073989
37881494,101.0,1,1,2.0,True,1,0.142857142857,0.752879174714,0.022122427968
37910219,130.5,1,10,1.0,False,10,0.630904761905,0.198205103717,0.60093286618
37968301,101.8,1,10,1.2,False,10,0.731190948602,0.193592568265,0.64690175199
37986344,34.6,1,5,1.0,False,5,0.868939393939,0.0887606387739,0.89951181372
38099600,140.875,1,8,1.0,False,8,0.762053571429,0.105333508637,0.771310795136
38119237,44.6774193548,1,31,1.16129032258,False,31,0.758874531901,0.151048679113,0.748747315165
38131046,117.55,1,20,1.0,False,20,0.738791536746,0.159503630993,0.748819263577
38137559,197.842105263,1,19,1.05263157895,False,19,0.780519272927,0.152738302453,0.734278125375
38158803,52.050209205,1,239,1.0,False,239,0.773642602235,0.118320410999,0.777405013281
38170415,25.8181818182,1,66,1.0,False,66,0.800123160925,0.0956311757063,0.813120718621
38193581,17.9,1,10,1.0,False,10,0.444590643275,0.471068065089,0.237800978757
38198526,94.7826086957,1,23,1.0,False,23,0.783287590677,0.086587561974,0.850629200415
38212016,132.677419355,1,31,1.0,False,31,0.820587928154,0.0714511827937,0.842169627512
38227254,38.8181818182,1,110,1.0,False,110,0.68808623311,0.234351249517,0.62530747817
38236043,97.064516129,1,31,1.0,False,31,0.79935717087,0.110229188137,0.785857471674
38344301,91.0,1,19,1.21052631579,False,19,0.635787456008,0.227373836752,0.625706862066
38352024,49.6,1,10,1.0,False,10,0.863095238095,0.0182655130062,0.879466628875
38389710,165.5,1,2,1.5,False,2,0.583333333333,0.126218011219,0.678447996862
38416468,51.4358974359,1,273,1.05494505495,False,273,0.724550192372,0.160579384019,0.710807121431
38420658,15.8333333333,1,6,1.0,False,6,0.645833333333,0.278421552743,0.488327803995
38479796,42.8959537572,1,173,1.00578034682,False,173,0.719892881135,0.183339832559,0.701112698704
38554823,326.0,1,1,1.0,False,1,1.0,0.0,1.0
38578717,62.4,1,5,1.0,False,5,0.928703703704,0.00235123644488,0.958365273523
38618256,36.7727272727,1,22,1.0,False,22,0.832387594484,0.107832298254,0.829412846274
38637183,164.4,1,10,1.0,False,10,0.778306878307,0.12847178707,0.801068465627
38647352,53.4393939394,1,66,1.0,False,66,0.767798362853,0.144628642177,0.761145171684
38660813,70.0,1,5,1.2,False,5,0.582236842105,0.250163062166,0.536497588474
38688954,47.6923076923,1,26,1.07692307692,False,26,0.651831901264,0.206585215846,0.629378052084
38721803,237.0,1,1,1.0,False,1,1.0,0.0,1.0
38733067,30.8461538462,1,26,1.0,False,26,0.544822672889,0.373341875342,0.480165865489
38737952,45.3,1,10,1.0,False,10,0.791666666667,0.0796535201413,0.90100990141
38737994,58.5,1,10,1.0,False,10,0.756976446493,0.162101447284,0.685503186685
38750295,21.9562043796,1,137,1.0,False,137,0.655367245232,0.238568483422,0.577084032911
38770881,82.4941176471,1,85,1.01176470588,False,85,0.812828798294,0.0942672686679,0.828634052259
38778987,48.8709677419,1,31,1.0,False,31,0.84396809331,0.0325502464897,0.879750201593
38804517,57.4,1,5,1.0,False,5,0.353225806452,0.498630697765,0.203557755219
38832127,133.0,1,4,1.0,False,4,0.80303030303,0.0317004002162,0.841027191746
38832652,63.0,1,10,1.0,False,10,0.764942956349,0.133522921143,0.741768254619
38846285,107.875,1,8,1.5,False,8,0.682916666667,0.113303851424,0.751863896725
38846365,108.0,1,76,1.0,False,76,0.747606948529,0.152630636418,0.728687523338
38858102,85.0,1,13,1.0,False,13,0.847232142857,0.0285721058707,0.878412598302
38924192,131.428571429,1,7,1.0,False,7,0.66860670194,0.138074532339,0.672817486229
38934298,142.2,1,10,1.0,False,10,0.697883597884,0.255582705284,0.602470308045
38943773,120.6,1,10,1.0,False,10,0.476344086022,0.474765882637,0.246454797544
38971814,32.3649635036,1,137,1.25547445255,True,137,0.247758789878,0.724997456039,0.0692308716548
38977407,104.2,1,10,1.0,False,10,0.683174603175,0.226064293935,0.608354777398
38989286,153.5,1,2,1.0,False,2,0.90625,0.00680303808393,0.939425770492
38992703,171.6,1,5,1.0,False,5,0.919444444444,0.00331031813325,0.967647568579
39016270,65.8378378378,1,148,1.01351351351,False,148,0.805986228293,0.10324495246,0.806002711941
39017656,94.5825,1,400,1.0,False,400,0.732073918084,0.166347308421,0.716720688927
39019026,46.7272727273,1,44,1.0,False,44,0.838067112621,0.101809265887,0.816414232411
39034513,218.0,1,1,1.0,False,1,1.0,0.0,1.0
39060738,44.4166666667,1,48,1.02083333333,False,48,0.730242012991,0.164223650939,0.703827152475
39061629,37.0666666667,1,15,1.0,False,15,0.856127899878,0.0270866332001,0.897250065892
39063329,69.3333333333,1,3,1.66666666667,False,3,0.510416666667,0.363527091684,0.382996293921
39064633,63.4,1,10,1.0,False,10,0.546903036577,0.378492262956,0.327311675158
39071827,26.2028469751,1,281,1.13523131673,False,281,0.742758764577,0.118459951916,0.778752145216
39092637,63.9,1,10,1.0,False,10,0.845942140297,0.0976551122902,0.809817221737
39103891,15.0,1,2,1.5,False,2,0.566666666667,0.329772052313,0.494855475042
39107980,63.2875,1,240,1.05416666667,False,240,0.716044008675,0.167458293668,0.702289899664
39109585,21.3260869565,1,92,1.0,False,92,0.782106577277,0.115265029319,0.774550084679
39116277,76.0,1,1,1.0,False,1,0.571428571429,0.2,0.527853216595
39116490,66.3898916968,1,277,1.03610108303,False,277,0.709692204802,0.164488230557,0.702963677857
39123033,105.8,1,10,1.0,False,10,0.743055555556,0.155951798313,0.794110953774
39127504,68.5,1,10,1.0,False,10,0.768801965231,0.0978518131313,0.807074876752
39127639,105.0,1,6,1.16666666667,False,6,0.503086419753,0.381033445481,0.320943423453
39134251,94.9,1,10,1.0,False,10,0.524972632731,0.256076684465,0.664583908394
39143986,98.8,1,10,1.2,False,10,0.609688013136,0.205530990859,0.60220859111
39144959,32.0,1,5,1.2,False,5,0.423958333333,0.569728432907,0.234868250641
39151155,111.661904762,1,210,1.21428571429,False,210,0.670192832843,0.21215752863,0.634290416787
39151853,58.1228070175,1,57,1.10526315789,False,57,0.69295315566,0.164041526266,0.715286200879
39153339,121.571428571,1,7,1.0,False,7,0.533646616541,0.354082326694,0.507665718399
39163333,41.4857142857,1,35,1.11428571429,False,35,0.777501202501,0.103159968984,0.782425139673
39179496,69.55,1,60,1.0,False,60,0.823536998435,0.109795151157,0.794841862103
39188662,82.5,1,4,1.5,False,4,0.395061728395,0.492995512909,0.236683395536
39193836,30.1147540984,1,61,1.0,False,61,0.824498230127,0.059092553415,0.864484695956
39196062,105.6,1,10,1.0,False,10,0.920422335601,0.0325996400146,0.924434599232
39201426,59.9285714286,1,154,1.03896103896,False,154,0.787998701277,0.0995472847182,0.810418034992
39205799,81.1666666667,1,6,1.0,False,6,0.760317460317,0.184950833729,0.637588333127
39215760,78.2,1,10,1.1,False,10,0.885714285714,0.0242885194673,0.908395677393
39222861,85.0,1,1,1.0,False,1,0.892857142857,0.00586515322757,0.912337788156
39225759,85.7,1,10,1.0,False,10,0.76974969475,0.193926702397,0.72440212763
39226056,53.16,1,50,1.06,False,50,0.683749548999,0.221038612321,0.635567766224
39255324,85.6153846154,1,13,1.0,False,13,0.824758033295,0.134535589881,0.737563429876
39258480,85.8571428571,1,7,1.28571428571,False,7,0.643939393939,0.158381917676,0.644037036563
39259142,230.0,1,14,1.07142857143,False,14,0.651206709957,0.193027519755,0.669399299922
39263214,282.4,1,5,1.0,False,5,0.930303030303,0.00331031813325,0.960920142295
39263239,381.5,1,4,1.0,False,4,0.638888888889,0.282484289965,0.516555678648
39269480,55.05,1,20,1.05,False,20,0.70119047619,0.192433085428,0.711471964349
39273993,495.5,1,10,1.0,False,10,0.874458874459,0.0859846060093,0.870643232754
39292444,77.1538461538,1,13,1.0,False,13,0.649380952381,0.308628298529,0.495137714037
39293909,73.25,1,20,1.0,False,20,0.763606301106,0.119075844609,0.793619476669
39293921,72.7,1,10,1.0,False,10,0.702821869489,0.181084759531,0.661228743857
39294445,17.3333333333,1,3,1.33333333333,False,3,0.776041666667,0.106918158086,0.832746983869
39299719,156.8,1,10,1.0,False,10,0.836265432099,0.0236328811256,0.887718626068
39301476,120.633333333,1,30,1.0,False,30,0.867784510579,0.0481843197336,0.887970981833
39319590,110.0,1,1,1.0,False,1,0.714285714286,0.0715233091147,0.737004319423
39349570,630.0,1,1,1.0,False,1,1.0,0.0,1.0
39352052,296.0,1,1,1.0,True,1,0.0714285714286,0.923303501115,0.00344342747282
39361756,208.0,1,1,1.0,False,1,1.0,0.0,1.0
39363815,169.0,1,2,1.5,False,2,0.263888888889,0.590970512629,0.11104719309
39368400,98.35,1,20,1.0,False,20,0.870695072901,0.031018697949,0.888340583917
39394752,79.5,1,2,1.0,False,2,0.6,0.368441297104,0.470504531369
39395371,97.6,1,10,1.0,False,10,0.619218664477,0.266214883289,0.53582036836
39397789,111.75,1,4,1.0,False,4,0.59649122807,0.13481988273,0.739073666808
39399686,176.0,1,1,1.0,False,1,0.857142857143,0.0136060761679,0.880838570319
39433968,165.5,1,20,1.0,False,20,0.697686994378,0.250788368146,0.491083205158
39451560,66.6666666667,1,6,1.0,False,6,0.982558139535,0.00275859844438,0.972711247506
39486575,67.8,1,10,1.0,False,10,0.885340136054,0.0933302959818,0.825433638359
